mean_score,median_score,std_score,var_score,min_score,max_score,ip_count
0.11270036,0.044151846,0.12798566,0.016380329,0.005031026,0.5263235,157
0.109359704,0.052421752,0.12236646,0.01497355,0.0051322463,0.63354325,211
0.111913964,0.056732886,0.12626347,0.015942464,0.005301091,0.60495806,196
0.11686599,0.04980006,0.13431104,0.018039456,0.005261776,0.6451837,220
0.12453899,0.05761079,0.13805841,0.019060126,0.005055609,0.59490377,225
0.119247384,0.06946561,0.12520419,0.01567609,0.0052340343,0.5225889,231
0.12525108,0.08728518,0.11958475,0.014300511,0.005069538,0.559298,224
0.1059978,0.052691653,0.11443043,0.013094323,0.005017192,0.44513777,198
0.097988054,0.039791703,0.111448124,0.012420684,0.0051238975,0.47083175,174
0.09863325,0.040531963,0.11619148,0.013500459,0.0051206406,0.45823696,154
0.10399883,0.04534758,0.11679748,0.01364165,0.005028717,0.4557272,133
0.10531862,0.039972175,0.12752187,0.016261829,0.0050376123,0.5411437,146
0.12764505,0.078797355,0.128699,0.016563434,0.005226264,0.48447722,157
0.104312696,0.054784797,0.1160068,0.013457577,0.0050477255,0.5544847,168
0.12463047,0.075263284,0.123530604,0.01525981,0.0050536655,0.55438375,160
0.10359562,0.05309926,0.11256411,0.012670678,0.00500415,0.5214949,186
0.122214034,0.06948704,0.13056591,0.017047457,0.0050643524,0.65478367,179
0.12958609,0.084577024,0.12912354,0.016672889,0.005245187,0.56924736,147
0.1268174,0.068455465,0.13367587,0.01786924,0.0050429725,0.53712314,156
0.11888538,0.07072899,0.13475998,0.018160252,0.005370047,0.6794968,156
0.11111621,0.05029353,0.124174766,0.015419373,0.005094368,0.60800445,159
0.10756318,0.05045463,0.11747133,0.013799513,0.0051122922,0.5871977,188
0.106921636,0.069754995,0.11092361,0.012304048,0.0050303317,0.4805063,227
0.117014475,0.06336024,0.12722471,0.016186127,0.0050041787,0.58339137,249
0.11058978,0.049353078,0.12511586,0.015653977,0.0051961066,0.5486623,218
0.110910326,0.039661255,0.13146636,0.017283402,0.005068133,0.5668106,215
0.11233854,0.05129254,0.12557921,0.01577014,0.0052337414,0.53009224,176
0.112391725,0.048065238,0.13308968,0.017712863,0.005061016,0.52955574,158
0.097586624,0.033523064,0.12433689,0.015459662,0.0051253513,0.63709605,161
0.11028558,0.042431496,0.13060743,0.017058298,0.0050264513,0.5847872,157
0.102400444,0.033150665,0.12784177,0.016343517,0.0052302876,0.53984004,148
0.0963411,0.03396679,0.11393233,0.012980576,0.0050155288,0.48125175,145
0.082552366,0.033185143,0.10364106,0.01074147,0.0050013238,0.5603506,154
0.10851037,0.054800857,0.124451354,0.015488139,0.005110826,0.63486606,164
0.09992863,0.041372903,0.12177292,0.014828645,0.0050368994,0.65520674,168
0.10213305,0.04881537,0.11973131,0.014335587,0.0050479635,0.46102205,182
0.13825335,0.087481745,0.13829999,0.019126887,0.005011079,0.61344904,181
0.115475774,0.07449687,0.121457875,0.0147520155,0.0050366353,0.5709911,197
0.12007303,0.064855956,0.12877508,0.016583022,0.005272145,0.5396375,212
0.1295867,0.07947458,0.13540614,0.018334823,0.005007434,0.6786435,232
0.121151365,0.06872318,0.12985833,0.016863184,0.005148107,0.67249227,217
0.1279345,0.07860966,0.12923574,0.016701879,0.005165213,0.5985961,188
0.12267272,0.06952031,0.1334146,0.017799456,0.0052205375,0.533706,183
0.12449569,0.06529293,0.13869427,0.019236099,0.0050144624,0.6175505,172
0.1356954,0.08509548,0.13810079,0.019071829,0.0052218377,0.6387743,180
0.1428673,0.09240913,0.14510171,0.021054504,0.0051622577,0.5843741,201
0.120727904,0.05761264,0.13299169,0.01768679,0.00510396,0.55784273,213
0.10685994,0.05292088,0.118490346,0.014039963,0.0051018363,0.51938325,230
0.12762304,0.07194333,0.13483965,0.018181732,0.00506815,0.6140314,219
0.1093041,0.04099748,0.12226338,0.014948334,0.005060971,0.51265323,229
0.13087969,0.0812166,0.13984057,0.019555384,0.005273329,0.58362144,186
0.12290657,0.057603307,0.14307539,0.020470567,0.005020512,0.7104448,195
0.13542192,0.0706432,0.13965416,0.019503286,0.005270693,0.56435156,166
0.12357268,0.06533113,0.13077082,0.017101008,0.005164236,0.5056767,159
0.10316625,0.041950874,0.12595959,0.015865818,0.0050038104,0.56361234,153
0.11227957,0.045245845,0.12724803,0.016192062,0.0050174803,0.4820961,144
0.115545474,0.0623771,0.12802841,0.016391272,0.005088538,0.5582312,150
0.10331507,0.042072866,0.12462118,0.01553044,0.0050099553,0.5794379,157
0.10016555,0.046405315,0.11879345,0.014111883,0.005065243,0.5600504,169
0.1008073,0.050441783,0.11470523,0.0131572895,0.005085957,0.54268533,170
0.10483783,0.053653814,0.11863475,0.0140742045,0.0050702984,0.4991011,173
0.10066593,0.056476377,0.11096817,0.012313936,0.005053588,0.47884217,190
0.10693643,0.057799138,0.11278255,0.012719904,0.0050849346,0.42972934,172
0.105264135,0.05416775,0.11629846,0.013525332,0.005154627,0.5851626,166
0.118899755,0.07496632,0.119808406,0.014354055,0.0051657557,0.5161424,155
0.12331302,0.072992995,0.13209242,0.017448405,0.0052272836,0.6740669,157
0.11027958,0.061196808,0.12069748,0.014567882,0.005047987,0.53250957,161
0.119045325,0.051699247,0.13632503,0.018584514,0.0051174616,0.6807113,173
0.117385745,0.06459773,0.1236936,0.015300106,0.0051066033,0.48468775,164
0.1228894,0.061226502,0.13557756,0.018381273,0.005081478,0.54312134,142
0.11071997,0.048355408,0.1305275,0.017037427,0.0050709667,0.6058947,146
0.11624478,0.050795052,0.135584,0.018383019,0.0050402125,0.690214,139
0.11803258,0.057278417,0.1330138,0.01769267,0.0052345046,0.54366815,165
0.11864881,0.05340443,0.14047246,0.01973251,0.0051030656,0.5582989,193
0.11880296,0.058925275,0.12820207,0.01643577,0.005015066,0.64544344,222
0.107863255,0.061020035,0.119591855,0.014302212,0.0050401646,0.6746949,217
0.123175874,0.060278222,0.13701661,0.018773552,0.0052106963,0.59147745,207
0.1207615,0.0629078,0.13185786,0.017386494,0.0050142175,0.5856613,196
0.11488165,0.0594505,0.13016488,0.016942894,0.0050878725,0.5651337,195
0.10887857,0.05923364,0.11881757,0.014117615,0.0050003314,0.5235697,218
0.112669714,0.04199154,0.13437675,0.01805711,0.0050019952,0.5220862,200
0.11377899,0.045170713,0.13014987,0.01693899,0.005026544,0.52416027,183
0.10596037,0.04858124,0.12390107,0.015351474,0.0051438347,0.54033256,184
0.10136028,0.04981256,0.11756674,0.013821938,0.0051206835,0.60737956,170
0.12685545,0.05610647,0.14628468,0.02139921,0.0051455614,0.59707946,152
0.07462534,0.024045601,0.11561691,0.013367269,0.005008866,0.5836215,179
0.07082411,0.029924354,0.10166163,0.010335087,0.0050049326,0.54511595,212
0.07276551,0.025647603,0.108829245,0.011843805,0.0050911848,0.56708246,177
0.08408841,0.03297277,0.10565729,0.011163462,0.0050997846,0.50103956,166
0.11067006,0.04453726,0.12932074,0.016723853,0.0050268993,0.54136294,183
0.118394636,0.05129858,0.13732925,0.018859325,0.005024672,0.70715016,185
0.11650502,0.06225369,0.13161463,0.017322408,0.0051447838,0.56080663,175
0.10785144,0.046870537,0.12437177,0.015468337,0.0050733774,0.5513555,196
0.105472624,0.049344882,0.117110364,0.013714838,0.0050656176,0.4535482,152
0.09984222,0.04744829,0.1103914,0.012186261,0.0054206224,0.49089545,157
0.111777246,0.06766763,0.11429918,0.013064302,0.0054414724,0.4755175,169
0.12194156,0.0652151,0.12983668,0.016857563,0.0051648845,0.5146261,185
0.12396914,0.0730923,0.12399017,0.015373562,0.0051312363,0.45250747,182
0.12277515,0.05687968,0.13562422,0.018393926,0.0050144508,0.5507148,200
0.11625773,0.074638456,0.120222054,0.014453342,0.005182666,0.552794,201
0.1020451,0.056203358,0.11567442,0.013380572,0.0050970186,0.4969764,210
0.098734535,0.04550873,0.115132175,0.013255417,0.005102497,0.58588034,195
0.10656134,0.054315135,0.111228645,0.012371812,0.0050503574,0.45596704,190
0.10528043,0.04718748,0.123796485,0.0153255705,0.0050453073,0.54236764,140
0.11748665,0.050361734,0.13177384,0.017364345,0.0052513722,0.66115075,156
0.094803125,0.045746915,0.11425991,0.013055327,0.005093736,0.4929592,163
0.106617235,0.04463865,0.12643187,0.015985016,0.0050235996,0.5684535,163
0.07764889,0.0374045,0.09895803,0.009792692,0.0050012306,0.48578092,133
0.0992475,0.041081145,0.12071048,0.014571019,0.005042828,0.44852912,127
0.089566715,0.04031669,0.10732327,0.011518283,0.0051859957,0.47049278,149
0.09984476,0.044006176,0.11628787,0.013522869,0.005264325,0.56962246,158
0.11080079,0.04663809,0.124529175,0.0155075155,0.0050584557,0.4933659,159
0.115819536,0.055302557,0.13034056,0.016988663,0.00522115,0.5559816,175
0.10430238,0.051501803,0.117016554,0.0136928735,0.0050259833,0.51838434,190
0.10521187,0.06463127,0.10724004,0.011500427,0.0052203364,0.4905791,200
0.09570031,0.04961263,0.10791191,0.01164498,0.005052069,0.57561547,203
0.11354666,0.05722232,0.12101609,0.014644894,0.00502251,0.545463,188
0.099711336,0.0483057,0.1105447,0.01222013,0.0050440496,0.5116838,203
0.09983918,0.0488894,0.11025477,0.012156114,0.005145715,0.6278785,176
0.1151397,0.054651044,0.12939338,0.016742649,0.005126716,0.6009158,160
0.116405584,0.05990602,0.13153006,0.017300157,0.0050387476,0.5746851,155
0.1155927,0.06352377,0.11861149,0.014068686,0.0050713895,0.4748415,141
0.106307365,0.047897134,0.12983134,0.016856179,0.005026765,0.59131247,169
0.11310224,0.061107505,0.124534905,0.015508942,0.0050291675,0.5122436,141
0.10940957,0.039389297,0.12762728,0.016288724,0.0050379545,0.5752611,169
0.09818893,0.04262565,0.119158186,0.014198674,0.005134225,0.600529,166
0.11697701,0.050766796,0.13508503,0.018247964,0.0051006554,0.581852,174
0.12623651,0.07686357,0.13742419,0.018885406,0.005211209,0.5839463,187
0.12366852,0.05754268,0.13171643,0.017349219,0.005000512,0.50187224,221
0.12390422,0.07495953,0.1291452,0.016678482,0.0051007504,0.5609824,218
0.114688344,0.053699434,0.1280268,0.01639086,0.0051649376,0.56926864,209
0.108395666,0.054620497,0.12101529,0.0146447,0.0050283545,0.56094956,218
0.10532194,0.04152506,0.12330562,0.015204276,0.005368781,0.43728012,154
0.09431267,0.031844717,0.11331373,0.01284,0.005114675,0.44386673,176
0.09180144,0.029467268,0.11895541,0.0141503895,0.0050931065,0.5327747,167
0.093451016,0.044248525,0.1117712,0.012492802,0.0050012744,0.54315,143
0.08609504,0.035004538,0.11519732,0.013270424,0.0050292807,0.60702634,161
0.08846074,0.033231415,0.10673186,0.011391691,0.0052170306,0.5351533,172
0.0919522,0.04254256,0.106937386,0.011435605,0.005057301,0.4754284,171
0.08459954,0.02969679,0.10290156,0.010588732,0.0050954404,0.4925876,153
0.084635064,0.046148703,0.09782897,0.009570507,0.005022375,0.46289924,153
0.09398042,0.03879366,0.11677996,0.0136375595,0.0050344756,0.56734043,146
0.09313585,0.029299157,0.11383429,0.012958245,0.0051393067,0.5444048,161
0.116591744,0.053800218,0.12948057,0.016765216,0.005241433,0.5442304,158
0.117670625,0.065304846,0.13271543,0.017613385,0.00523599,0.56487757,168
0.10817972,0.04438161,0.12702665,0.01613577,0.005005319,0.6006591,185
0.12769255,0.08618576,0.13276467,0.017626455,0.005118023,0.59653515,199
0.12479487,0.06741738,0.1309723,0.017153742,0.0050735376,0.5064378,205
0.12669544,0.09453447,0.12470771,0.015552013,0.005005171,0.5965627,210
0.11938168,0.08999975,0.11575422,0.013399039,0.005489221,0.5474983,194
0.12450419,0.068620265,0.12910885,0.016669095,0.0050071217,0.53791386,178
0.11514088,0.06775927,0.13115695,0.017202146,0.0050156005,0.70467913,163
0.10363945,0.051900554,0.11581823,0.013413863,0.0050306227,0.5317707,167
0.12805651,0.07562952,0.13467512,0.018137386,0.005162431,0.5866821,178
0.13091566,0.076097,0.13867271,0.019230122,0.005105553,0.5824128,209
0.12051592,0.070476666,0.13124509,0.017225273,0.005030692,0.71131134,221
0.11664783,0.048940472,0.13768494,0.018957142,0.005112605,0.59528327,216
0.12260455,0.06663026,0.13343444,0.017804751,0.0054321303,0.4972748,210
0.11107212,0.060306095,0.12585233,0.01583881,0.005166033,0.5487826,202
0.10845841,0.06397608,0.11640431,0.013549964,0.0050777504,0.5439271,186
0.09517835,0.048338786,0.10434105,0.010887056,0.0050276467,0.5049417,171
0.12031907,0.06610088,0.12652415,0.016008362,0.0052580894,0.49520493,162
0.11170021,0.05165431,0.12243703,0.014990827,0.00503321,0.4580601,164
0.12265135,0.06138462,0.13567433,0.018407522,0.005317572,0.5862778,171
0.104019105,0.03680645,0.12841147,0.016489506,0.005064375,0.5801259,165
0.13261206,0.06954174,0.1390582,0.019337183,0.0050312453,0.5392031,153
0.121512756,0.056956284,0.13658454,0.018655334,0.0050716577,0.5353744,157
0.11257047,0.046488635,0.1325004,0.017556356,0.005060512,0.5180997,144
0.10053663,0.046536677,0.12129348,0.014712107,0.0053779758,0.522802,142
0.10881545,0.05083367,0.1222055,0.014934186,0.0052114916,0.47826934,144
0.1063691,0.0401763,0.12751345,0.01625968,0.005126795,0.49974447,141
0.096563205,0.0492745,0.11962574,0.014310317,0.0050957734,0.6422671,140
0.09940174,0.039504543,0.120091714,0.01442202,0.005166444,0.451797,148
0.10040047,0.0570503,0.11645821,0.013562514,0.0050455597,0.5771245,139
0.10207576,0.038473688,0.12130254,0.014714305,0.00508129,0.5090752,145
0.118663035,0.063799955,0.13186875,0.017389368,0.00511829,0.5268922,167
0.11381538,0.0594345,0.12343394,0.015235938,0.0051020165,0.47547346,154
0.119283535,0.046472214,0.1367167,0.018691454,0.005049324,0.52407694,149
0.11869358,0.0522463,0.13682188,0.018720226,0.005128647,0.59748715,159
0.12288938,0.06288711,0.13256945,0.017574659,0.0050573,0.55240834,171
0.121336415,0.06401377,0.13479508,0.018169714,0.0050479835,0.6282892,239
0.112201504,0.06497754,0.12093754,0.014625888,0.0050424323,0.5335418,204
0.11341197,0.053984467,0.12809299,0.016407816,0.0050748694,0.5117075,217
0.10877556,0.051649373,0.12348575,0.015248732,0.005162558,0.70079094,225
0.110815704,0.05448753,0.122819096,0.015084531,0.005176509,0.50277776,189
0.11448905,0.056725673,0.12039055,0.0144938845,0.0050434205,0.49496976,205
0.10496959,0.056586836,0.115431294,0.013324384,0.0051466343,0.5088941,178
0.10311924,0.04200798,0.121446334,0.014749211,0.005171181,0.5779112,189
0.10973579,0.052683488,0.12715209,0.016167652,0.005036735,0.66454995,216
0.10455665,0.050999068,0.11529051,0.013291902,0.0050703697,0.5170908,196
0.11546271,0.05117784,0.13032037,0.0169834,0.0051267375,0.61514616,199
0.11217612,0.044061363,0.13015467,0.01694024,0.0050472505,0.629063,214
0.103320755,0.052610144,0.11441958,0.01309184,0.0051582735,0.49145856,190
0.11787341,0.06746873,0.12948892,0.016767379,0.0052963984,0.5344696,170
0.1142069,0.05894964,0.12895314,0.016628914,0.0050673513,0.7410967,165
0.096867874,0.03796812,0.11080822,0.012278463,0.0050118975,0.5410366,149
0.11416238,0.06257352,0.12652907,0.016009605,0.00500467,0.56304324,148
0.10036729,0.04896866,0.12083973,0.01460224,0.005112757,0.5860772,158
0.111434996,0.050691158,0.11900105,0.014161251,0.005082226,0.5091214,170
0.11165245,0.06766438,0.12927207,0.016711269,0.0050945794,0.6109289,159
0.11110737,0.052352697,0.12759091,0.01627944,0.0050609563,0.58274204,173
0.10761074,0.05392261,0.12402249,0.015381578,0.0050197933,0.54995,198
0.11126852,0.0518374,0.12256001,0.015020956,0.0052102036,0.5754934,205
0.13181008,0.07817526,0.13700077,0.018769212,0.005033682,0.5821828,216
0.12101029,0.07010691,0.13107955,0.017181851,0.005051852,0.6498761,216
0.11160326,0.053586885,0.11961209,0.014307053,0.005034262,0.5602933,184
0.12245695,0.06438415,0.13220507,0.017478181,0.0052234638,0.67356604,174
0.11806778,0.052710716,0.13211732,0.017454984,0.005203048,0.58267504,188
0.11589421,0.060436875,0.13141187,0.017269079,0.005200241,0.59889215,196
0.12305458,0.07666062,0.13031967,0.016983217,0.005140709,0.56044644,201
0.12538396,0.08231454,0.11942089,0.014261349,0.005018323,0.49821585,193
0.12027871,0.061723497,0.12896998,0.016633255,0.005268787,0.68087375,208
0.11963356,0.07281266,0.12802222,0.01638969,0.005053998,0.6321721,191
0.13271196,0.079872906,0.12826763,0.016452586,0.0051197005,0.50579995,206
0.11270508,0.063752264,0.12366965,0.015294182,0.005226726,0.5391057,209
0.11136954,0.06886665,0.11559374,0.013361912,0.00526278,0.4998555,169
0.11968182,0.039366275,0.14127989,0.019960009,0.0050120326,0.5169827,178
0.12572603,0.070473954,0.13079041,0.017106133,0.00526054,0.62610793,189
0.12075813,0.06912344,0.12858695,0.016534602,0.0050363545,0.49824622,186
0.12591667,0.07665996,0.13165188,0.017332217,0.005098867,0.53177863,150
0.101286255,0.04856909,0.114512764,0.013113173,0.005155968,0.5122552,136
0.08159163,0.034174643,0.10663905,0.011371887,0.0052063297,0.5258638,152
0.07982278,0.03602183,0.10152784,0.0103079025,0.005731842,0.5794069,159
0.083531685,0.04237891,0.098076425,0.0096189855,0.0050045964,0.40051892,161
0.10697925,0.05111613,0.112669155,0.012694338,0.0050738943,0.43887606,165
0.10932398,0.0524383,0.122401305,0.01498208,0.005220818,0.5597609,163
0.09070324,0.03595072,0.11243306,0.012641192,0.0051887454,0.5279528,177
0.1072684,0.05837645,0.11461534,0.013136677,0.005006124,0.5190857,177
0.11525459,0.064677946,0.11713262,0.01372005,0.0052527376,0.5690406,161
0.11611619,0.05883043,0.12749985,0.016256211,0.005475348,0.51870316,167
0.12731983,0.06434219,0.13745947,0.018895106,0.005184912,0.66239226,167
0.12525351,0.065980725,0.13265754,0.017598026,0.005046116,0.5551578,167
0.11018129,0.048859596,0.122589946,0.015028294,0.005294447,0.52670765,150
0.10938637,0.042339005,0.128622,0.01654362,0.005052465,0.5299852,173
0.13373916,0.050883733,0.14668173,0.02151553,0.0050287987,0.5515384,149
0.12657791,0.0531903,0.13971509,0.019520307,0.005111823,0.5004838,162
0.12504739,0.057894323,0.13509727,0.01825127,0.0055644866,0.5761927,153
0.13156457,0.060526304,0.14023069,0.019664643,0.0050043,0.5599965,181
0.12509046,0.05304882,0.1390777,0.019342605,0.0050087757,0.53319335,190
0.11070973,0.061417777,0.12221407,0.0149362795,0.0051494236,0.64578635,169
0.12308889,0.06530924,0.13424768,0.018022439,0.0051878607,0.5820572,156
0.12331331,0.07061945,0.12859274,0.016536092,0.0053282664,0.513701,172
0.08808555,0.041417684,0.11031193,0.012168722,0.0051229503,0.5474013,215
0.098832674,0.040163882,0.126955,0.016117573,0.005070348,0.58470476,302
0.12044183,0.043642975,0.14523603,0.021093505,0.00502147,0.6590069,426
0.13254182,0.070739985,0.14717509,0.021660507,0.0050972775,0.6670143,449
0.12915367,0.06407794,0.14252424,0.020313159,0.0050300565,0.6966932,402
0.1426733,0.06890067,0.1543632,0.023827998,0.005101948,0.60018986,483
0.14553651,0.088568166,0.14816596,0.021953152,0.005012131,0.66378486,488
0.1345009,0.05902309,0.15498446,0.024020184,0.0050306176,0.7098095,354
0.12782975,0.057410218,0.14443168,0.020860512,0.0051070065,0.7035749,394
0.14159544,0.06504507,0.15273014,0.023326494,0.005008758,0.65342516,410
0.106738485,0.044047713,0.13204747,0.017436534,0.0050379504,0.58291966,309
0.122048035,0.04820715,0.14149182,0.020019935,0.005027624,0.61749935,338
0.1195274,0.05080866,0.14327805,0.020528598,0.005014496,0.7027785,332
0.103975214,0.0426186,0.13234724,0.017515793,0.0052212644,0.7319306,385
0.13184096,0.05293227,0.15126936,0.022882419,0.005047334,0.6324141,409
0.13640551,0.06888015,0.14818332,0.021958293,0.005080435,0.6357076,475
0.1293528,0.06807012,0.14007266,0.019620351,0.005023033,0.67060757,442
0.13724568,0.07515202,0.1435812,0.02061556,0.005095565,0.6561854,422
0.19718611,0.15836588,0.16825806,0.028310772,0.0050312816,0.6389802,297
0.22183207,0.18958558,0.18213776,0.03317416,0.005062194,0.70259446,325
0.14434958,0.07835912,0.1519686,0.023094455,0.005032464,0.65083635,433
0.06160629,0.016213462,0.09147903,0.008368413,0.0051674517,0.41347995,122
0.10309997,0.04537293,0.122611076,0.015033475,0.005003087,0.49637768,178
0.1011752,0.044394184,0.11263024,0.012685571,0.0052318857,0.5278562,145
0.107319176,0.058529913,0.116059765,0.013469868,0.005005402,0.570107,146
0.09148708,0.03378474,0.11893534,0.014145615,0.005044238,0.51219434,163
0.09613345,0.04986405,0.119799085,0.014351821,0.00502662,0.5677635,157
0.09672553,0.03771709,0.12085089,0.014604938,0.0050136414,0.54333013,169
0.099101424,0.03848575,0.119488746,0.01427756,0.005021705,0.54468995,160
0.09779777,0.03922114,0.12424203,0.015436081,0.0053645563,0.614909,181
0.09551148,0.044818714,0.11707994,0.013707712,0.0050712745,0.5174225,153
0.08878284,0.03720831,0.10505804,0.01103719,0.0056708776,0.4376508,136
0.09446566,0.038383666,0.11754477,0.013816773,0.0050090803,0.56095773,149
0.10720135,0.04043619,0.12775692,0.016321832,0.0051343986,0.6072575,151
0.08689213,0.031939067,0.11457143,0.013126612,0.0050009447,0.5032817,134
0.082863845,0.025059871,0.11049021,0.012208086,0.0050271857,0.4251752,139
0.08440844,0.029148886,0.10830283,0.011729503,0.005043952,0.46369168,147
0.09394384,0.025729522,0.11895947,0.014151356,0.0050283084,0.4624502,132
0.09141139,0.037468273,0.106197886,0.01127799,0.0051578186,0.46210465,154
0.086368434,0.04051947,0.10073827,0.010148199,0.0059058275,0.411609,126
0.07982651,0.031116258,0.10518089,0.01106302,0.0051220865,0.46683735,174
0.08239928,0.02815737,0.11289505,0.012745293,0.005027825,0.59014416,163
0.08978909,0.0362394,0.11209927,0.012566246,0.005003973,0.5828738,155
0.077333935,0.028518151,0.09940282,0.009880922,0.005101422,0.5266638,158
0.09457029,0.0357644,0.11807508,0.013941724,0.0052937903,0.5238276,150
0.08194768,0.030950382,0.10122216,0.010245925,0.0054049725,0.47549614,170
0.071869545,0.03292998,0.08871449,0.00787026,0.005023442,0.49242005,141
0.088145316,0.033267338,0.10888775,0.011856541,0.005085366,0.51605195,175
0.09185413,0.03463033,0.108799346,0.011837297,0.0050733215,0.4458669,145
0.08646887,0.03041716,0.11302407,0.01277444,0.005080674,0.511815,154
0.1011016,0.040312033,0.12098668,0.014637776,0.0050379154,0.53973645,143
0.10113112,0.042931274,0.11756228,0.013820889,0.0050387806,0.43539765,159
0.10585316,0.040275406,0.12950705,0.016772076,0.0051965523,0.49743444,157
0.08605252,0.026653552,0.11308902,0.012789126,0.005186643,0.48506942,147
0.07993953,0.02960564,0.109542035,0.011999457,0.0050231176,0.5385752,157
0.08327577,0.034415342,0.10673819,0.011393041,0.0050229332,0.50569785,198
0.09586729,0.039561972,0.117982954,0.0139199775,0.0050951643,0.48516884,198
0.091335796,0.036300246,0.11073694,0.012262668,0.005016268,0.5909301,191
0.087239444,0.036776446,0.11049872,0.012209967,0.0052153673,0.632701,183
0.10680025,0.04303526,0.13111132,0.017190179,0.005096541,0.64279425,177
0.09530131,0.0370791,0.12214711,0.014919917,0.005044,0.56863904,192
0.093847185,0.04263385,0.11066883,0.012247589,0.005016986,0.4566747,193
0.07513993,0.03022289,0.10273552,0.010554587,0.0051242304,0.65549064,164
0.06390844,0.025908068,0.08906389,0.007932377,0.005021281,0.5753717,191
0.07737842,0.028212935,0.10620898,0.011280348,0.005002283,0.5771897,294
0.10735175,0.040691026,0.13641164,0.018608136,0.0050500003,0.67330605,318
0.09020098,0.03260806,0.114616655,0.013136978,0.005118481,0.5327819,249
0.1312076,0.060788065,0.15170678,0.02301495,0.0050576255,0.67960095,394
0.100824825,0.035745338,0.11973073,0.014335448,0.005029933,0.5037773,276
0.054971784,0.021146053,0.07376826,0.005441756,0.005019697,0.424917,185
0.08386407,0.028426219,0.10822833,0.011713373,0.005163189,0.5455072,155
0.06740702,0.026406469,0.08549358,0.0073091527,0.00502979,0.35887736,131
0.055037707,0.020564426,0.07305798,0.0053374683,0.005054727,0.39338756,186
0.08217324,0.025107851,0.11470713,0.013157725,0.005072911,0.53229713,263
0.08065655,0.031713832,0.10458017,0.010937012,0.0050399476,0.47741252,229
0.06519855,0.020392403,0.106233336,0.011285521,0.0050096493,0.6582816,180
0.05654106,0.026245853,0.06961488,0.004846231,0.0050292495,0.33736983,169
0.07471944,0.031089425,0.096510515,0.009314279,0.00500622,0.48631918,167
0.089167565,0.041797314,0.10507776,0.011041335,0.0050571417,0.49883577,173
0.115142345,0.058530293,0.12820065,0.016435407,0.005126789,0.5754915,183
0.1251352,0.07057735,0.12997876,0.01689448,0.005038616,0.54838026,220
0.12743202,0.06691408,0.13314316,0.017727101,0.0050775795,0.48203272,199
0.13162851,0.07145646,0.13952573,0.019467428,0.005167782,0.549594,174
0.1129669,0.057193536,0.12142749,0.014744636,0.005045212,0.53362054,171
0.12823787,0.08035347,0.13005665,0.016914733,0.005088174,0.58544177,192
0.13640583,0.085244186,0.14126404,0.019955529,0.005097245,0.71435,205
0.11263744,0.05123873,0.1299157,0.016878087,0.005016448,0.5963197,228
0.12286252,0.067884445,0.123436905,0.015236669,0.005044463,0.5490696,226
0.12672757,0.064927995,0.14296848,0.020439984,0.0050583384,0.59657717,211
0.13316806,0.08369538,0.13672437,0.018693553,0.0050543873,0.5910715,188
0.12065908,0.066982284,0.12637071,0.015969556,0.005191832,0.48562238,198
0.14163451,0.08801394,0.13833104,0.019135477,0.0050647305,0.5354601,181
0.113801144,0.051104113,0.13246773,0.0175477,0.005004135,0.63130176,199
0.12797047,0.05656299,0.14105679,0.01989702,0.0050235167,0.59338105,191
0.14260426,0.10031428,0.14166766,0.020069726,0.0050432757,0.57532203,191
0.13263512,0.06582654,0.1409234,0.019859403,0.005282888,0.554905,159
0.10119728,0.047037456,0.118498236,0.014041832,0.005008786,0.6279686,148
0.10245818,0.044591166,0.12476031,0.015565135,0.0050103497,0.5354633,108
0.05616685,0.020552304,0.08562603,0.007331817,0.0050002504,0.42891282,165
0.047000576,0.017204054,0.07823348,0.0061204773,0.005033209,0.57380813,217
0.059538875,0.01987657,0.09492257,0.009010295,0.005035049,0.49429032,197
0.06345914,0.022010934,0.0953455,0.0090907635,0.0051012384,0.5172141,244
0.051858146,0.020366164,0.077158004,0.005953358,0.005002529,0.46978906,170
0.048858445,0.01791866,0.07666099,0.005876907,0.005069201,0.49084926,149
0.047762565,0.01681276,0.078265004,0.0061254106,0.0051248376,0.48842752,180
0.079667605,0.027220491,0.1083275,0.011734847,0.0050164266,0.62609166,362
0.13324012,0.06284916,0.1483516,0.022008196,0.00505065,0.7074147,566
0.05807859,0.018198516,0.08604311,0.0074034175,0.0050467504,0.34766105,76
0.09096029,0.02966955,0.12470874,0.01555227,0.0051366542,0.60492104,134
0.06262552,0.015753897,0.099510595,0.009902358,0.005004978,0.6727628,131
0.14417906,0.08225349,0.14965951,0.022397969,0.005041232,0.7316311,566
0.06616262,0.023610355,0.09539109,0.00909946,0.0051369,0.6647284,333
0.06844587,0.021439288,0.1005705,0.010114425,0.005040761,0.56637794,301
0.10245957,0.03791783,0.12908688,0.016663423,0.0051629287,0.6457764,461
0.10187985,0.039175797,0.12605782,0.015890574,0.00503803,0.5974587,427
0.15486094,0.09821047,0.15334429,0.023514472,0.005024584,0.6410632,645
0.14625365,0.07852865,0.1564419,0.024474066,0.005069733,0.6966198,609
0.11159015,0.04297041,0.13864692,0.01922297,0.0050576157,0.605233,419
0.067866676,0.02321345,0.10383859,0.010782453,0.0051324056,0.550397,221
0.08920315,0.030534016,0.115745105,0.01339693,0.005005425,0.49841213,171
