,index,mean_score,median_score,std_score,var_score,min_score,max_score,ip_count
654,654,0.09383779,0.028837163,0.11228133,0.012607097,0.0050126836,0.4158661,104
655,655,0.09242799,0.040874578,0.10492255,0.01100874,0.0050739134,0.52122456,119
656,656,0.09937378,0.046224896,0.12256368,0.015021857,0.0050294437,0.54854983,141
657,657,0.11068411,0.049029987,0.12604427,0.01588716,0.005089374,0.6036714,133
658,658,0.090661906,0.0349345,0.11385683,0.012963377,0.005239739,0.558572,162
659,659,0.10148425,0.032089796,0.12365356,0.015290203,0.005054948,0.5789825,189
660,660,0.10072671,0.050474912,0.12143907,0.014747447,0.005009969,0.64222354,174
661,661,0.097492054,0.038507257,0.11323147,0.012821367,0.005041626,0.50843906,166
662,662,0.0977096,0.03340741,0.116791874,0.013640342,0.0050136824,0.47671202,193
663,663,0.0999802,0.035273403,0.121230036,0.014696721,0.0050208117,0.5677242,182
664,664,0.10806217,0.033988528,0.12783137,0.01634086,0.0051396242,0.55173486,174
665,665,0.09865822,0.04494133,0.11180834,0.012501105,0.0050578755,0.46534315,184
666,666,0.10752701,0.043161053,0.12614016,0.01591134,0.0050787283,0.46223176,163
667,667,0.0975466,0.04204372,0.11734928,0.013770854,0.005145729,0.5436322,183
668,668,0.097760856,0.042831853,0.1148045,0.013180072,0.005030204,0.4825156,174
669,669,0.09551615,0.038786948,0.11456927,0.013126117,0.005002045,0.5535965,206
670,670,0.11342653,0.046355937,0.13167682,0.017338784,0.0050127823,0.54541075,215
671,671,0.096172914,0.04219309,0.11398158,0.012991801,0.0050858087,0.67516935,243
672,672,0.08777085,0.02348749,0.114653274,0.013145373,0.0050276006,0.44866353,176
673,673,0.08230556,0.029576285,0.10479865,0.010982757,0.0051248767,0.44679326,181
674,674,0.097516485,0.03710144,0.11590103,0.013433049,0.005040384,0.48619413,192
675,675,0.09026604,0.03803514,0.10733636,0.011521094,0.0051122643,0.44710672,182
676,676,0.08441941,0.032751832,0.10712647,0.01147608,0.0050042877,0.5169236,184
677,677,0.089794785,0.03209621,0.11526938,0.013287029,0.00504215,0.60961115,173
678,678,0.08881736,0.039673395,0.108642355,0.01180316,0.0050294353,0.4731553,180
679,679,0.099949755,0.05358437,0.111619376,0.012458885,0.005008022,0.47720227,171
680,680,0.07929335,0.034884434,0.098554164,0.009712923,0.0050392197,0.45021912,172
681,681,0.08682831,0.042785414,0.10393622,0.010802737,0.0051667825,0.50108075,180
682,682,0.096566945,0.03666126,0.123434,0.015235953,0.005211794,0.56934714,186
683,683,0.07973123,0.037584364,0.09658627,0.009328908,0.00512879,0.48152867,156
684,684,0.08385686,0.026830738,0.11093131,0.012305755,0.005160206,0.48251072,139
685,685,0.0716571,0.026849244,0.09217741,0.008496676,0.0051741228,0.46581817,139
686,686,0.059041213,0.024384052,0.08128573,0.00660737,0.0050655953,0.50094694,126
687,687,0.07030479,0.026941424,0.09578989,0.009175703,0.005161586,0.5037903,141
688,688,0.06411679,0.02444306,0.08161967,0.0066617704,0.0050241663,0.37649292,164
689,689,0.07853536,0.03326621,0.10273483,0.010554444,0.005002868,0.48862058,157
690,690,0.08113632,0.029943407,0.12017811,0.014442779,0.0050491495,0.6459535,172
691,691,0.071793,0.024065126,0.10272414,0.010552249,0.0050193598,0.47906095,147
692,692,0.069771074,0.027612751,0.09011253,0.008120268,0.005019931,0.4312211,131
693,693,0.06519086,0.024634905,0.08063993,0.006502798,0.0050799907,0.34818426,152
694,694,0.07626263,0.030225173,0.09345061,0.008733016,0.0050229533,0.4420171,160
695,695,0.09244268,0.04523036,0.10788331,0.011638809,0.0055151735,0.54778504,141
696,696,0.07727794,0.03532204,0.08740133,0.0076389923,0.0051780953,0.42704514,127
697,697,0.07879072,0.028414225,0.10111699,0.010224646,0.0050021294,0.4917342,138
698,698,0.07424321,0.029618964,0.0975449,0.009515008,0.0051016463,0.48332617,148
699,699,0.084193125,0.039761055,0.0972936,0.009466045,0.0051660514,0.46016973,153
700,700,0.07845696,0.034925587,0.100622095,0.010124805,0.005002191,0.5001829,166
701,701,0.101881705,0.050732184,0.118702106,0.01409019,0.0050343242,0.5242832,174
702,702,0.06759112,0.029870128,0.08690994,0.007553338,0.0053600403,0.44895992,142
703,703,0.08644657,0.031387277,0.10905018,0.011891942,0.0052596037,0.5071995,156
704,704,0.09521062,0.04193154,0.11002524,0.012105554,0.0050457134,0.4855413,176
705,705,0.08805381,0.03762046,0.11098483,0.012317632,0.0053868936,0.5939069,197
706,706,0.0939789,0.043709338,0.10823247,0.011714267,0.0051424764,0.52509755,253
707,707,0.0868082,0.037928365,0.10948217,0.011986345,0.0051410324,0.63665617,259
708,708,0.09203025,0.039305307,0.11417111,0.013035042,0.005035029,0.6004443,226
709,709,0.10189306,0.05052977,0.11654003,0.013581579,0.005091437,0.64488924,249
710,710,0.1057458,0.053257383,0.119709715,0.014330415,0.00502715,0.5158233,265
711,711,0.095779,0.044566344,0.10719346,0.011490438,0.005111237,0.53973705,257
712,712,0.08195125,0.03560818,0.10034681,0.010069483,0.0050689904,0.528879,243
713,713,0.087558106,0.036123585,0.104995005,0.011023952,0.005022186,0.50448036,237
714,714,0.08786891,0.038400404,0.10644205,0.01132991,0.005089588,0.46077317,166
715,715,0.09575634,0.03590133,0.11583369,0.013417445,0.005021457,0.4917458,204
716,716,0.08957449,0.040370196,0.105842985,0.011202738,0.0050468547,0.5198784,226
717,717,0.0969635,0.044997856,0.111877054,0.012516475,0.00503397,0.5693976,224
718,718,0.09205538,0.038612314,0.11452436,0.013115829,0.0050102207,0.5583777,217
719,719,0.08700814,0.03477831,0.104878165,0.010999429,0.0050762976,0.50094974,242
720,720,0.09431571,0.048920985,0.10880473,0.01183847,0.0050435164,0.4893943,212
721,721,0.08182127,0.039531372,0.09425363,0.008883746,0.0050016497,0.50301117,182
722,722,0.08515656,0.040528342,0.10134316,0.010270436,0.005264396,0.5238044,190
723,723,0.11236572,0.058390718,0.12623513,0.01593531,0.005124635,0.5148729,191
724,724,0.08425808,0.029182415,0.098636575,0.009729174,0.0050535826,0.47852328,178
725,725,0.08118911,0.0408345,0.08984834,0.008072724,0.0050055254,0.37181243,168
726,726,0.07593425,0.0354466,0.09524994,0.0090725515,0.0050101383,0.5025449,168
727,727,0.085739754,0.034928467,0.10959529,0.0120111285,0.0050699185,0.50557786,155
728,728,0.07858118,0.03572779,0.10124435,0.010250419,0.005003776,0.47834614,195
729,729,0.08798282,0.037888985,0.112604305,0.01267973,0.0050669736,0.61757594,221
730,730,0.084930435,0.039293684,0.10475028,0.010972622,0.005034926,0.5794704,237
731,731,0.08797528,0.04035123,0.105819784,0.011197827,0.005013037,0.54969746,251
732,732,0.08172977,0.038598143,0.09617709,0.009250033,0.005058563,0.50583816,264
733,733,0.09465866,0.041840576,0.10955455,0.012002199,0.0050805565,0.46238142,220
734,734,0.088912636,0.045021236,0.1012294,0.010247391,0.0050604884,0.43973073,247
735,735,0.0911959,0.04140108,0.10798891,0.011661605,0.0050352803,0.52199286,220
736,736,0.11125875,0.05682562,0.12722065,0.016185092,0.005036978,0.538662,279
737,737,0.10589729,0.060530394,0.11681745,0.013646317,0.005044127,0.5803396,259
738,738,0.11849631,0.061285727,0.13001506,0.016903915,0.005011022,0.6400267,231
739,739,0.11153822,0.053163607,0.1233232,0.015208612,0.0052053463,0.5677268,210
740,740,0.09670994,0.039573517,0.1143901,0.013085095,0.0050076423,0.5022606,187
741,741,0.09664038,0.047207773,0.10853709,0.0117803,0.005004898,0.4209055,169
742,742,0.10289066,0.041781526,0.11802776,0.013930552,0.0050230534,0.5505032,165
743,743,0.107994065,0.045635372,0.12602387,0.015882017,0.005158828,0.6215257,168
744,744,0.09138934,0.034038134,0.111164086,0.012357454,0.0050135693,0.51537764,145
745,745,0.09455432,0.038978733,0.11152783,0.012438457,0.0050636935,0.5282157,128
746,746,0.093462184,0.03494003,0.105691515,0.0111706965,0.005102513,0.44913718,121
747,747,0.108468026,0.0611858,0.11688113,0.013661198,0.005106742,0.53070927,117
748,748,0.105742,0.043217607,0.11730695,0.013760921,0.00519137,0.42334995,107
749,749,0.081086405,0.033506766,0.09798946,0.009601935,0.005046811,0.50479376,115
750,750,0.082808495,0.034285568,0.09927781,0.009856083,0.0051102727,0.4668421,126
751,751,0.08422756,0.03471055,0.10945254,0.011979857,0.005369305,0.59244204,140
752,752,0.07645745,0.038445063,0.095840044,0.009185314,0.0051065236,0.5738091,115
753,753,0.073561735,0.034788772,0.090926796,0.008267682,0.005075471,0.45160365,114
754,754,0.08970446,0.028880268,0.11830536,0.013996159,0.0052062594,0.62289953,135
755,755,0.099320024,0.04599719,0.118215404,0.013974882,0.0050493428,0.6001232,135
756,756,0.09247565,0.035111845,0.11512507,0.013253781,0.005207601,0.67445546,119
757,757,0.094704084,0.04529161,0.113247074,0.0128249,0.005399088,0.47048002,130
758,758,0.087709695,0.034677524,0.111433335,0.012417388,0.005335213,0.4585141,173
759,759,0.09820712,0.04452171,0.12159583,0.014785546,0.005059601,0.56625664,160
760,760,0.09821028,0.04242999,0.117908336,0.013902376,0.005003393,0.55059624,124
761,761,0.08283217,0.034210183,0.10397287,0.0108103575,0.0050321347,0.52304494,160
762,762,0.07421044,0.027866581,0.09202675,0.008468922,0.0052937954,0.3636601,161
763,763,0.085631624,0.02931341,0.113591954,0.012903132,0.0050017973,0.4781614,139
764,764,0.09483707,0.040275272,0.11003281,0.0121072205,0.0051368913,0.5193369,179
765,765,0.08161774,0.028145485,0.1087797,0.011833023,0.0050007883,0.5100441,172
766,766,0.08046701,0.029200278,0.09856754,0.009715559,0.0051360894,0.47268814,140
767,767,0.09217248,0.03452412,0.11534708,0.013304949,0.0050322805,0.46724734,152
768,768,0.08363764,0.03091637,0.10981789,0.012059969,0.0050741974,0.5182372,161
769,769,0.08836281,0.03244613,0.11639766,0.013548414,0.005040921,0.51992875,155
770,770,0.09051512,0.044583004,0.11100832,0.012322847,0.0051239803,0.5172426,149
771,771,0.10059538,0.034654252,0.13180588,0.017372789,0.0050481413,0.5529052,155
772,772,0.087753855,0.036873795,0.10772006,0.011603612,0.005005058,0.47101974,179
773,773,0.090737365,0.03634141,0.118603244,0.01406673,0.00503909,0.49855995,164
774,774,0.09291558,0.03275274,0.11796065,0.013914714,0.005099976,0.54266745,161
775,775,0.08084256,0.030168008,0.10977116,0.0120497085,0.005048786,0.51089865,162
776,776,0.07811095,0.034351636,0.10205631,0.01041549,0.005054631,0.49126032,152
777,777,0.056186035,0.024228355,0.07946089,0.006314033,0.0050189956,0.55507606,153
778,778,0.07118443,0.035016716,0.08841666,0.007817505,0.00501562,0.4107632,165
779,779,0.06974691,0.028519943,0.090279505,0.0081503885,0.005002975,0.4779247,136
780,780,0.0893708,0.045092497,0.10321205,0.010652727,0.00521891,0.42226002,149
781,781,0.089021474,0.045894142,0.09868554,0.009738836,0.0052705035,0.39450493,153
782,782,0.09786392,0.037541624,0.12448505,0.015496528,0.0050045624,0.5900878,193
783,783,0.07809811,0.03162804,0.102482095,0.010502581,0.0052694855,0.5075283,189
784,784,0.07008872,0.030087922,0.087476134,0.007652074,0.00501068,0.45580897,152
785,785,0.097674526,0.04243362,0.12038214,0.014491859,0.0050206804,0.6041163,160
786,786,0.071292266,0.022862434,0.10046613,0.010093443,0.0050304197,0.5151028,126
787,787,0.08963496,0.03441987,0.107853465,0.01163237,0.005014085,0.5027389,123
788,788,0.08511584,0.04544207,0.10087586,0.01017594,0.005042579,0.4601515,135
789,789,0.07061143,0.030272182,0.087861285,0.0077196057,0.005219854,0.38268232,142
790,790,0.07108377,0.022160644,0.09121332,0.008319871,0.005018981,0.4102768,135
791,791,0.07129525,0.026129553,0.0897963,0.008063375,0.0050055464,0.39136907,155
792,792,0.07380801,0.028118966,0.0976677,0.00953898,0.0050564613,0.4941874,147
793,793,0.0826093,0.034316942,0.10061057,0.010122487,0.0051653227,0.43882823,155
794,794,0.077477425,0.031213878,0.09936145,0.009872698,0.005022388,0.49578303,146
795,795,0.06003257,0.027654767,0.0713797,0.005095062,0.0050291144,0.31509754,138
796,796,0.09427477,0.041886277,0.115969606,0.013448949,0.0051938985,0.6198115,113
797,797,0.06264928,0.027837105,0.083386704,0.006953342,0.005021561,0.49629793,123
798,798,0.07484113,0.03241402,0.09246249,0.008549312,0.005060055,0.47360054,128
799,799,0.061658677,0.03294892,0.075914286,0.005762979,0.0050899107,0.42095247,126
800,800,0.07138925,0.025517108,0.0909192,0.008266301,0.0050763465,0.3900979,137
801,801,0.079845525,0.0317289,0.10773689,0.011607238,0.005006529,0.55212706,203
802,802,0.08572911,0.03654457,0.10466014,0.010953744,0.005002938,0.42509595,156
803,803,0.09381253,0.034843743,0.11697471,0.013683083,0.005052901,0.5960216,153
804,804,0.08631905,0.033285633,0.10664446,0.01137304,0.005046469,0.49635395,167
805,805,0.083878025,0.034147996,0.096976966,0.009404532,0.005162122,0.47214442,146
806,806,0.07495976,0.026712196,0.09986778,0.009973574,0.005038359,0.46916392,127
807,807,0.070415564,0.024708206,0.09301277,0.008651376,0.0050694994,0.44653794,107
808,808,0.063879445,0.026122412,0.092574894,0.00857011,0.00505138,0.48917535,141
809,809,0.07487597,0.029931609,0.09850404,0.009703045,0.0052622156,0.54325116,133
810,810,0.0862736,0.036501456,0.107542835,0.011565462,0.0050502704,0.45192134,143
811,811,0.0789136,0.031156795,0.09626468,0.009266889,0.0051607755,0.44813085,176
812,812,0.07785002,0.039040808,0.08669711,0.007516389,0.005022104,0.37196526,201
813,813,0.09949489,0.050903067,0.112142414,0.012575922,0.0050040837,0.47151378,184
814,814,0.105895974,0.0520795,0.11491869,0.013206305,0.005143915,0.46240708,186
815,815,0.08512204,0.03543704,0.10662396,0.011368669,0.0050024735,0.49570704,232
816,816,0.077253416,0.03257262,0.098646924,0.009731215,0.0050253603,0.4963003,212
817,817,0.07215361,0.029273935,0.0945081,0.00893178,0.0051816357,0.3840478,158
818,818,0.070680305,0.034759346,0.08940105,0.007992548,0.0050599095,0.4501782,152
819,819,0.096819684,0.041653678,0.116988935,0.01368641,0.0050202347,0.5608004,210
820,820,0.09326683,0.042141996,0.110780954,0.012272419,0.005223424,0.5563068,241
821,821,0.07991485,0.03322123,0.105490305,0.011128205,0.0050091553,0.46524152,221
822,822,0.08032981,0.03902849,0.09393086,0.008823006,0.00513586,0.41798076,189
823,823,0.08364094,0.03205013,0.10614776,0.011267346,0.005263193,0.5348775,222
824,824,0.08745069,0.043501657,0.10010831,0.0100216735,0.005145815,0.40261525,199
825,825,0.077581495,0.024913076,0.09667621,0.009346289,0.0050000716,0.5825964,164
826,826,0.06493685,0.03253301,0.084301434,0.007106732,0.0051882546,0.48504585,171
827,827,0.078269005,0.034985002,0.09846929,0.0096962005,0.005316904,0.49246716,161
828,828,0.077960454,0.031330347,0.096602745,0.009332091,0.0051267175,0.4828726,170
829,829,0.090077184,0.036407992,0.108040966,0.01167285,0.0050070784,0.53326946,148
830,830,0.08061769,0.032042764,0.109548524,0.012000878,0.0051657883,0.53131014,148
831,831,0.07640561,0.026510555,0.10590505,0.01121588,0.005260143,0.49936232,162
832,832,0.094400056,0.02580803,0.114538044,0.013118963,0.005046214,0.52906376,147
833,833,0.06891982,0.028001938,0.087007776,0.0075703533,0.0051151784,0.42055354,195
834,834,0.068882264,0.026994208,0.086280294,0.007444289,0.005064057,0.404531,212
835,835,0.08868865,0.039956383,0.10580014,0.011193669,0.0054541766,0.5634532,208
836,836,0.07652722,0.031126784,0.09168188,0.008405567,0.005019545,0.47694388,245
837,837,0.08100121,0.035347752,0.101082735,0.01021772,0.0050202063,0.5308644,215
838,838,0.08186634,0.038898543,0.09641529,0.009295908,0.005000554,0.5372075,222
839,839,0.07926338,0.03662625,0.09713068,0.009434369,0.005104403,0.5085914,217
840,840,0.093731984,0.029884063,0.12246741,0.0149982665,0.005012837,0.6881715,193
841,841,0.09064649,0.0383278,0.11684536,0.013652838,0.0051593557,0.5972191,225
842,842,0.09199043,0.038219202,0.11041232,0.012190881,0.005215783,0.5328785,227
843,843,0.09154196,0.040201496,0.110435836,0.012196073,0.005078478,0.516437,210
844,844,0.09350003,0.042184994,0.11246031,0.0126473205,0.0050512636,0.47983447,167
845,845,0.09106439,0.044892147,0.10245966,0.010497982,0.005103342,0.44188905,162
846,846,0.09142336,0.03328056,0.10857758,0.011789091,0.0050515756,0.5407855,162
847,847,0.10451889,0.047540754,0.11400412,0.01299694,0.005289631,0.50260127,156
848,848,0.10734381,0.06476307,0.11498999,0.013222697,0.005020547,0.5578093,171
849,849,0.0996609,0.051353835,0.116236314,0.013510881,0.005115421,0.55361164,144
850,850,0.08977632,0.042357355,0.10559746,0.011150823,0.005002963,0.45455298,137
851,851,0.09557366,0.030651689,0.11340699,0.012861146,0.0050641266,0.4922315,111
852,852,0.09104113,0.044380806,0.10551239,0.011132864,0.005061237,0.49160483,123
853,853,0.085112154,0.030579496,0.108374394,0.011745009,0.005082557,0.5074762,131
854,854,0.08535464,0.030611567,0.10401393,0.010818898,0.005133659,0.3988132,131
855,855,0.09495403,0.032042157,0.11219928,0.012588678,0.0053232037,0.45370126,116
856,856,0.07682898,0.030768849,0.10201486,0.010407032,0.0050385683,0.537238,126
857,857,0.08542557,0.03010974,0.10945161,0.011979654,0.0050123166,0.51004314,118
858,858,0.07034497,0.029984545,0.094992615,0.009023597,0.005175371,0.5316466,116
859,859,0.09096742,0.040068127,0.11762881,0.013836538,0.005322814,0.5817812,107
860,860,0.068792045,0.019080013,0.08818449,0.007776504,0.005093443,0.38711718,116
861,861,0.06509312,0.021010306,0.093784034,0.008795445,0.0053730677,0.5738782,112
862,862,0.062862195,0.021995574,0.07985892,0.006377448,0.005216131,0.37637606,112
863,863,0.074314564,0.027515214,0.10550877,0.0111321,0.0050686784,0.48414153,120
864,864,0.06491936,0.019369677,0.08845071,0.007823528,0.005090446,0.41311947,123
865,865,0.06230527,0.029098026,0.075993806,0.0057750586,0.0050802385,0.3725166,138
866,866,0.07800761,0.031591997,0.095905855,0.009197933,0.005031055,0.39716348,114
867,867,0.09304875,0.038561463,0.10726218,0.011505175,0.0050236126,0.42182654,129
868,868,0.06781573,0.024917934,0.092992365,0.00864758,0.005036523,0.44084865,144
869,869,0.07694964,0.025855042,0.113356136,0.012849613,0.005034647,0.51314205,132
870,870,0.067146614,0.025614815,0.09314191,0.008675416,0.0050767935,0.40208462,113
871,871,0.056866616,0.019777395,0.081493594,0.0066412054,0.005259519,0.41052008,119
872,872,0.058817238,0.020803612,0.0872598,0.007614273,0.0052084443,0.3705019,117
873,873,0.076271445,0.027939389,0.095148385,0.009053215,0.005074088,0.4725436,103
874,874,0.06351499,0.02530529,0.08052063,0.006483572,0.005037475,0.44279435,80
875,875,0.050982222,0.017990055,0.07171118,0.0051424936,0.0050618113,0.30631283,101
876,876,0.092334084,0.03261673,0.1139224,0.012978314,0.005156553,0.4349909,126
877,877,0.07040825,0.025877332,0.101123154,0.010225893,0.005026244,0.58743155,141
878,878,0.07421417,0.029892568,0.09982221,0.009964474,0.005028912,0.50773835,181
879,879,0.07134012,0.024362525,0.0998803,0.009976075,0.005046301,0.7211461,191
880,880,0.076713935,0.027139302,0.10502728,0.011030729,0.0052383943,0.6059727,183
881,881,0.08900964,0.02980544,0.12400271,0.015376672,0.0050666644,0.6543903,183
882,882,0.08516104,0.02901265,0.12525459,0.01568871,0.0051878244,0.55445516,161
883,883,0.09295454,0.034065146,0.11633711,0.013534324,0.0050289514,0.41598535,133
884,884,0.07439722,0.031827264,0.101674445,0.010337693,0.005176389,0.43667018,147
885,885,0.058636215,0.02534429,0.07876205,0.0062034605,0.005055106,0.3421085,140
886,886,0.07249235,0.022690393,0.0990681,0.009814489,0.005005087,0.42705593,156
887,887,0.06752509,0.022302156,0.09514193,0.009051988,0.005199176,0.45016298,135
888,888,0.07709945,0.029109715,0.099487156,0.009897694,0.0050501926,0.4936383,146
889,889,0.06814402,0.024405532,0.08800034,0.007744061,0.0050345287,0.3812078,147
890,890,0.0831041,0.027361352,0.11103617,0.012329031,0.0051393663,0.5192164,148
891,891,0.07319262,0.02666441,0.099718355,0.009943751,0.005185383,0.53987545,148
892,892,0.090205334,0.03259429,0.11040609,0.012189505,0.0050161183,0.55115867,170
893,893,0.064276166,0.018839596,0.09711215,0.009430769,0.005064382,0.4363111,149
894,894,0.07253423,0.031395905,0.09338853,0.008721418,0.0051452215,0.4223307,119
895,895,0.06790986,0.025492525,0.090456985,0.008182466,0.0051273806,0.42933318,120
896,896,0.06456707,0.024975711,0.089294314,0.007973474,0.005231153,0.4059369,120
897,897,0.06352133,0.02364839,0.09473482,0.008974685,0.0050057224,0.48385218,149
898,898,0.07438481,0.023757108,0.10231192,0.010467729,0.00505311,0.5533036,172
899,899,0.06669619,0.021998307,0.091727436,0.008413923,0.005071634,0.4383584,153
900,900,0.07245802,0.026149558,0.09551166,0.009122477,0.0050085755,0.47085878,128
901,901,0.076156236,0.026124898,0.10398749,0.010813398,0.0051109116,0.54080355,157
902,902,0.07418697,0.029963873,0.095323265,0.009086525,0.0050440487,0.5240276,141
903,903,0.072941095,0.0312031,0.08842348,0.007818712,0.005044369,0.44460896,122
904,904,0.07223371,0.029875029,0.08928885,0.007972499,0.005150879,0.5163912,140
905,905,0.0707696,0.028325707,0.10173378,0.010349763,0.005023629,0.5922234,115
906,906,0.06677966,0.02189134,0.08993388,0.008088103,0.006007782,0.40670666,123
907,907,0.050674487,0.023659833,0.066024296,0.004359208,0.0051545175,0.3531793,101
908,908,0.047673002,0.020472141,0.060548875,0.0036661662,0.0050775134,0.32411593,127
909,909,0.059560634,0.021203287,0.08988464,0.0080792485,0.005022919,0.43159184,120
910,910,0.06015372,0.023793187,0.07718189,0.0059570437,0.0050169276,0.36662233,134
911,911,0.07438571,0.031785175,0.096560955,0.009324018,0.0050272676,0.38891456,129
912,912,0.07086997,0.023988917,0.08784815,0.007717298,0.0051606107,0.3926682,114
913,913,0.073958166,0.02444266,0.10211523,0.010427521,0.0050472817,0.5002779,146
914,914,0.07214541,0.024643032,0.093738824,0.008786967,0.0050066034,0.40877247,143
915,915,0.068585165,0.026150405,0.088539675,0.007839274,0.0050064316,0.40430096,150
916,916,0.07557022,0.023493174,0.10726006,0.011504722,0.005005428,0.587166,157
917,917,0.066555776,0.034109835,0.080253,0.0064405436,0.0050639505,0.34195533,105
918,918,0.07271585,0.039734043,0.08969978,0.008046051,0.0050066495,0.4516106,99
919,919,0.07655214,0.032014642,0.10060172,0.010120706,0.0050255624,0.5117536,101
920,920,0.08197657,0.043827098,0.093886115,0.008814603,0.005092812,0.39052176,168
921,921,0.08181979,0.036786705,0.100491084,0.010098458,0.005211953,0.49295312,182
922,922,0.08874195,0.049454354,0.100864604,0.010173669,0.005027194,0.47745535,174
923,923,0.08079977,0.031567983,0.096568,0.0093253795,0.005042741,0.36594358,204
924,924,0.075326554,0.025278343,0.09849068,0.009700414,0.0050380616,0.50274026,205
925,925,0.0920751,0.048564233,0.10442889,0.0109053925,0.005151654,0.45593393,215
926,926,0.08894485,0.037367485,0.105542414,0.011139201,0.005162388,0.48421672,229
927,927,0.087143615,0.035883807,0.10569297,0.011171004,0.0050583137,0.47778502,218
928,928,0.079391755,0.0344109,0.09657523,0.009326775,0.0050039333,0.45160007,187
929,929,0.09199497,0.04120243,0.11067349,0.01224862,0.0050670966,0.4910888,179
930,930,0.09000189,0.035250913,0.10682521,0.011411625,0.005050924,0.49221715,182
931,931,0.08583171,0.032435462,0.10324624,0.010659787,0.0050249104,0.42773688,211
932,932,0.08647972,0.036587805,0.10452545,0.01092557,0.0051121796,0.5253978,220
933,933,0.09522579,0.041033447,0.11302222,0.012774022,0.005253193,0.5278425,164
934,934,0.07737886,0.028642345,0.101050004,0.010211104,0.005127256,0.4291017,210
935,935,0.078214295,0.03978195,0.09729262,0.009465853,0.0050089704,0.5225877,209
936,936,0.07504141,0.033164456,0.09229446,0.008518267,0.0050117997,0.4922565,183
937,937,0.090934016,0.03896724,0.11874123,0.01409948,0.0050964304,0.64239377,181
938,938,0.07552875,0.027564803,0.10567414,0.011167024,0.005047841,0.6380237,149
939,939,0.06509075,0.028869707,0.08591316,0.0073810713,0.005222102,0.4362541,148
940,940,0.08358446,0.029383374,0.10229085,0.0104634175,0.0050018993,0.48162565,187
941,941,0.08196464,0.03142901,0.10243347,0.010492616,0.0052624843,0.47271317,165
942,942,0.07483852,0.032569434,0.096991554,0.009407361,0.005005091,0.596519,192
943,943,0.08113837,0.031132452,0.10568579,0.011169487,0.0050074807,0.5801864,148
944,944,0.07636444,0.024933824,0.1014611,0.010294354,0.005023369,0.5686622,163
945,945,0.07545257,0.037860602,0.0946736,0.008963089,0.00500949,0.4538395,175
946,946,0.075219914,0.03960641,0.08440392,0.0071240216,0.0053881123,0.38784093,181
947,947,0.08109618,0.031714443,0.112289846,0.01260901,0.0050157383,0.60425514,212
948,948,0.08767803,0.036995836,0.109672084,0.012027966,0.0051522567,0.4643294,219
949,949,0.082736924,0.03287616,0.105493024,0.011128779,0.00503991,0.54785484,254
950,950,0.087194845,0.04239445,0.09875778,0.0097531,0.0050033513,0.41603193,204
951,951,0.07656668,0.039330374,0.09036227,0.008165341,0.005005976,0.5371614,214
952,952,0.08318924,0.034951746,0.105722256,0.011177196,0.0050151497,0.5521234,216
953,953,0.092932165,0.034586433,0.11620064,0.013502589,0.0050166366,0.5774308,173
954,954,0.08971968,0.033664063,0.11729016,0.013756982,0.0050366423,0.5788239,199
955,955,0.089285575,0.046853922,0.10029969,0.010060028,0.0050023166,0.4695643,238
956,956,0.1008639,0.040080927,0.11444711,0.013098141,0.005045528,0.49626556,225
957,957,0.10051897,0.05152998,0.1085334,0.011779498,0.0053075165,0.43136245,211
958,958,0.098479845,0.038902402,0.11864233,0.014076002,0.0050396184,0.59236765,212
959,959,0.09360118,0.04521184,0.103102736,0.010630175,0.0050545167,0.4565144,162
960,960,0.110551156,0.052593976,0.13183881,0.017381473,0.005205743,0.5797436,149
961,961,0.09375932,0.03478011,0.11267192,0.012694961,0.0053087436,0.5369645,155
962,962,0.08483574,0.036291458,0.0955275,0.009125503,0.0052154944,0.4662171,164
963,963,0.07909782,0.034131844,0.09631709,0.009276982,0.005299831,0.5140384,146
964,964,0.09237913,0.03581445,0.11792893,0.013907232,0.005727843,0.61606675,155
965,965,0.07892391,0.033802412,0.09393815,0.008824375,0.0051251003,0.4168439,141
966,966,0.08068476,0.03173658,0.10034471,0.010069061,0.005019838,0.4544396,141
967,967,0.088749535,0.03250155,0.11378535,0.012947105,0.00508764,0.48325896,124
968,968,0.08564964,0.03590451,0.101166524,0.010234666,0.0051183123,0.4235609,128
969,969,0.07926233,0.03013953,0.096998855,0.0094087785,0.005415259,0.41806367,107
970,970,0.10052542,0.03410619,0.13710034,0.018796504,0.005052915,0.6275229,105
971,971,0.08436354,0.03072827,0.11410835,0.013020715,0.0052592894,0.63521993,135
972,972,0.0750579,0.03259178,0.08829548,0.0077960924,0.0050577554,0.37301058,129
973,973,0.072944194,0.030020248,0.09471223,0.008970406,0.0050244895,0.5365997,128
974,974,0.08247458,0.03610155,0.10749928,0.0115560945,0.005123908,0.5800155,143
975,975,0.07164295,0.027685132,0.0987459,0.009750752,0.005177369,0.4429343,116
976,976,0.0861191,0.03715451,0.10754897,0.01156678,0.0050328467,0.47645354,128
977,977,0.07597463,0.025717953,0.09400088,0.008836166,0.0050367895,0.40109116,160
978,978,0.08303381,0.028017825,0.10466392,0.0109545365,0.005018105,0.5329885,154
979,979,0.071604595,0.027227666,0.096281886,0.009270201,0.0050595137,0.5250972,156
980,980,0.082085475,0.027305288,0.109128006,0.011908922,0.0052528577,0.53798574,144
