mean_score,median_score,std_score,var_score,min_score,max_score,skew_score,kurtosis_score,ip_count,is_non_csnp,is_artefact,dataset
0.11996876,0.066605076,0.1284571,0.016501226,0.0053841406,0.50494885,1.1203477689407288,0.1517384336249172,184,False,False,EGT6_001_A_2
0.11947306,0.05527851,0.13396814,0.017947463,0.005079986,0.6711339,1.406298877256883,1.3209187223260104,218,False,False,EGT6_001_A_2
0.12766118,0.07864749,0.13338408,0.017791314,0.005060104,0.518957,1.104625425965358,0.2411831343434594,191,False,False,EGT6_001_A_2
0.1274526,0.07485325,0.13010383,0.016927006,0.005001126,0.5600505,1.0061433606989765,-0.0337887369965526,197,False,False,EGT6_001_A_2
0.1437439,0.09809816,0.14089388,0.019851083,0.0052470085,0.5417084,0.9761946560989444,0.0276598640395056,203,False,False,EGT6_001_A_2
0.13066432,0.068059035,0.1363707,0.018596968,0.0052754944,0.58332264,0.9738375010087084,-0.1199609781841681,211,False,False,EGT6_001_A_2
0.13216116,0.0554066,0.1439532,0.020722525,0.0052094962,0.5661456,1.0663801508318187,0.0851836413491158,183,False,False,EGT6_001_A_2
0.11708162,0.05712917,0.12912105,0.016672246,0.005125542,0.5006095,1.1516567220112923,0.1639002528170343,188,False,False,EGT6_001_A_2
0.10764472,0.056737673,0.11875088,0.014101772,0.0050455956,0.5309558,1.2144430907721877,0.5453562205028191,172,False,False,EGT6_001_A_2
0.10513842,0.044550344,0.12613833,0.015910879,0.005076228,0.5421758,1.48235859266212,1.294325692486867,134,False,False,EGT6_001_A_2
0.10439813,0.055462748,0.11396873,0.012988872,0.0051510483,0.45203066,1.322078322713835,0.9357039973638148,144,False,False,EGT6_001_A_2
0.100307174,0.042154282,0.11367193,0.012921308,0.0053816484,0.4868202,1.3181659402488577,1.0577045462597248,154,False,False,EGT6_001_A_2
0.09569839,0.041781977,0.11312563,0.012797409,0.005005945,0.57556105,1.6821009525703814,2.474256106647311,190,False,False,EGT6_001_A_2
0.10286348,0.05620141,0.11574661,0.013397278,0.0051050023,0.503105,1.4816598268330152,1.3741562392354156,209,False,False,EGT6_001_A_2
0.11841654,0.07381718,0.12766068,0.016297247,0.005122143,0.6507913,1.4015589365344023,1.759267006307086,222,False,False,EGT6_001_A_2
0.10880039,0.05258859,0.11955809,0.014294137,0.0050356546,0.508692,1.261007165289413,0.6767020441210239,230,False,False,EGT6_001_A_2
0.11670797,0.07238177,0.12767924,0.01630199,0.005081953,0.5240088,1.410494640907521,1.3676788196865806,204,False,False,EGT6_001_A_2
0.12356812,0.07844725,0.12792152,0.016363915,0.005277392,0.577314,1.2675136541684673,1.122446129890407,181,False,False,EGT6_001_A_2
0.09978087,0.058306903,0.10740937,0.011536773,0.0050852806,0.51431876,1.420292247472313,1.5567187506163045,136,False,False,EGT6_001_A_2
0.12628604,0.06045357,0.13991755,0.01957692,0.005255724,0.6307812,1.3721831451095303,1.42016556730435,133,False,False,EGT6_001_A_2
0.09846089,0.0382745,0.11126104,0.0123790195,0.0052502635,0.4774932,1.1790414579700583,0.2689888132445475,153,False,False,EGT6_001_A_2
0.10368128,0.049416546,0.116980486,0.013684435,0.0054171504,0.46694776,1.3370706662138314,0.7539821896114582,153,False,False,EGT6_001_A_2
0.107787795,0.04789456,0.12019536,0.014446924,0.0051356796,0.4759044,1.3035150068333003,0.7377345319413697,145,False,False,EGT6_001_A_2
0.10215349,0.04299837,0.11429212,0.0130626885,0.0050553423,0.511485,1.2378693256512292,0.6375225631579728,131,False,False,EGT6_001_A_2
0.1014031,0.045577925,0.12434264,0.015461092,0.0051609064,0.56906015,1.732642953500405,2.676046882616993,112,False,False,EGT6_001_A_2
0.075854756,0.02592194,0.10071971,0.01014446,0.005014019,0.4443125,1.666827219445209,1.8499104137295008,163,False,False,EGT6_001_A_2
0.14821509,0.07805881,0.15581538,0.024278432,0.005022679,0.7240265,1.1434499634354918,0.5820867044714744,547,True,False,EGT6_001_A_2
0.121968284,0.05807925,0.1372316,0.018832514,0.005010086,0.61103743,1.335849348743248,1.0082378711487303,367,True,False,EGT6_001_A_2
0.07039817,0.021906614,0.09634689,0.009282724,0.005034117,0.4961035,2.1068150236565506,4.456455808934796,108,True,False,EGT6_001_A_2
0.069717,0.02948391,0.09144155,0.008361557,0.005064786,0.48738164,2.0842927552955035,4.520388023933327,143,True,False,EGT6_001_A_2
0.07004231,0.021120587,0.09710761,0.009429889,0.0051036277,0.4150858,1.93351793351136,3.035736678646635,106,True,False,EGT6_001_A_2
0.09944357,0.037804607,0.12856862,0.01652989,0.0051998156,0.65117097,1.887995168116688,3.4908891338900947,255,True,False,EGT6_001_A_2
0.0970269,0.03706984,0.1253713,0.015717965,0.005072368,0.50972706,1.613014841264962,1.570657221498422,155,True,False,EGT6_001_A_2
0.156951,0.10358325,0.15618207,0.024392836,0.0050116177,0.6728446,1.0259822943627483,0.1577908172814011,597,True,False,EGT6_001_A_2
0.13895501,0.077636585,0.14765942,0.021803306,0.005058081,0.6826122,1.224187341617608,0.7053020328635338,605,True,False,EGT6_001_A_2
0.15313327,0.0956765,0.15366296,0.023612306,0.0050441464,0.6714847,0.921411627707308,-0.1347415001415011,594,True,False,EGT6_001_A_2
0.13472073,0.058589384,0.15622595,0.024406547,0.0050206813,0.70949715,1.3807283489335953,1.1648326099989958,531,True,False,EGT6_001_A_2
0.12707788,0.056665927,0.14473192,0.020947328,0.005004332,0.63491017,1.2490752563802332,0.5742454875537302,423,True,False,EGT6_001_A_2
0.06894018,0.02758664,0.09739114,0.009485035,0.0050019715,0.6309894,2.534354335408913,8.024583967257422,155,True,False,EGT6_001_A_2
0.09040006,0.04469609,0.103825554,0.010779746,0.0051019876,0.64842814,1.7688687143707231,4.229608476812869,177,True,False,EGT6_001_A_2
0.08124041,0.028902391,0.10201398,0.010406853,0.0050475784,0.48468965,1.70505375683997,2.499995616422215,167,True,False,EGT6_001_A_2
0.077097066,0.033613175,0.09432635,0.008897459,0.0050398624,0.517925,1.868353716439081,3.852226584988027,184,True,False,EGT6_001_A_2
0.06729408,0.021700272,0.096411616,0.009295199,0.005090682,0.5464181,2.245246335121661,5.395970916331672,146,True,False,EGT6_001_A_2
0.075012,0.024705801,0.09485188,0.008996879,0.00501141,0.35400352,1.4300562544660431,0.7726596707385287,158,True,False,EGT6_001_A_2
0.11287195,0.047490228,0.13796492,0.019034319,0.005008454,0.67532706,1.50439674794541,1.596346596652876,323,True,False,EGT6_001_A_2
0.15309833,0.09118996,0.15510283,0.024056891,0.005052708,0.73588943,1.0310099401416375,0.1539738607636178,574,True,False,EGT6_001_A_2
0.15321587,0.086695194,0.15691945,0.024623713,0.0050353887,0.65830845,1.0064182459434063,0.0475001489151725,647,True,False,EGT6_001_A_2
0.15393148,0.090847604,0.15671515,0.024559638,0.005025717,0.67943424,0.9613435861955564,-0.1013988607206908,536,True,False,EGT6_001_A_2
0.11738329,0.04668776,0.13969731,0.019515341,0.005016165,0.6435208,1.4833523755750406,1.4070088449329736,403,True,False,EGT6_001_A_2
0.13861233,0.06807983,0.15570365,0.024243627,0.005075988,0.62281156,1.239041643783895,0.5450227952800031,277,True,False,EGT6_001_A_2
0.15346667,0.08253931,0.16010046,0.025632158,0.00511719,0.7327386,1.0177570096831194,0.0519289915373897,580,True,False,EGT6_001_A_2
0.14741527,0.07607854,0.15321563,0.023475029,0.0050401594,0.6885228,1.017212517521315,0.0873936638348391,607,True,False,EGT6_001_A_2
0.10584329,0.044353012,0.12984326,0.016859272,0.0050985734,0.6165137,1.6155239158337895,1.8754348946656911,402,True,False,EGT6_001_A_2
0.060827043,0.023440665,0.092718035,0.008596634,0.005003025,0.56974363,2.9105542577189945,10.08186153920098,171,True,False,EGT6_001_A_2
0.069473,0.018847348,0.097074226,0.009423405,0.0050611417,0.47723278,1.9110761225770785,3.030623015438604,160,True,False,EGT6_001_A_2
0.113591254,0.05252885,0.12816538,0.016426364,0.005571213,0.5503536,1.3141711159413247,0.9045284661555127,198,False,False,EGT6_001_A_2
0.12778097,0.06368193,0.14418076,0.02078809,0.005174874,0.6391633,1.3399426083014565,1.0615343201988114,176,False,False,EGT6_001_A_2
0.12560537,0.0711686,0.13494,0.018208804,0.005999695,0.5537964,1.143104255105111,0.4181827299038678,180,False,False,EGT6_001_A_2
0.121286854,0.0656052,0.12690476,0.016104817,0.005000575,0.52085656,1.1258770444358683,0.2796222329631335,193,False,False,EGT6_001_A_2
0.119390756,0.058461763,0.13356002,0.017838279,0.0050259093,0.5511276,1.2522183123039787,0.64516487507073,200,False,False,EGT6_001_A_2
0.10296425,0.03129009,0.12593354,0.015859257,0.0052192737,0.6411138,1.4854371611575623,1.7604691506738517,151,False,False,EGT6_001_A_2
0.09985439,0.037457433,0.11990844,0.014378033,0.005308846,0.50524384,1.448982090050304,1.2371107099439582,132,False,False,EGT6_001_A_2
0.12620375,0.069698274,0.13202873,0.017431585,0.00546779,0.4905217,1.0203849141667316,-0.1910789851736432,128,False,False,EGT6_001_A_2
0.09895644,0.04252983,0.11762501,0.013835643,0.0050774994,0.49136707,1.38549906853742,0.8966934472911441,181,False,False,EGT6_001_A_2
0.11957573,0.06927224,0.12099269,0.014639231,0.005009927,0.50943524,1.1898527368507397,0.4613586398333384,199,False,False,EGT6_001_A_2
0.13047397,0.09457069,0.12061295,0.014547484,0.005009968,0.48736697,0.6873791023432404,-0.5748670308095241,218,False,False,EGT6_001_A_2
0.1400388,0.08703067,0.13687362,0.018734386,0.0056346124,0.6101737,1.183824660154515,0.6691233158685628,217,False,False,EGT6_001_A_2
0.114075676,0.05816131,0.12075508,0.014581789,0.0050096256,0.52174115,1.3146553456931684,0.9891280113535026,205,False,False,EGT6_001_A_2
0.118328646,0.06896317,0.12247906,0.015001119,0.005238867,0.5497607,1.2025324089150125,0.8261023636718323,174,False,False,EGT6_001_A_2
0.12645954,0.06637049,0.1324215,0.017535452,0.0053197616,0.57274216,1.1080961311765103,0.3137258786526264,150,False,False,EGT6_001_A_2
0.11677855,0.053971197,0.12930185,0.016718967,0.005188806,0.49345827,1.2067002218700171,0.3270662941176003,143,False,False,EGT6_001_A_2
0.11021194,0.047950055,0.11949928,0.014280079,0.0050517013,0.4295203,1.0403683267535715,-0.2176559044045873,149,False,False,EGT6_001_A_2
0.120533116,0.072353706,0.1265942,0.01602609,0.005045513,0.636695,1.590280459778246,2.659669082394455,155,False,False,EGT6_001_A_2
0.115409225,0.070979685,0.11927023,0.014225388,0.0053584557,0.4800002,1.1829461636098864,0.4652131554492729,140,False,False,EGT6_001_A_2
0.10178522,0.048917703,0.11451729,0.013114208,0.0050461013,0.5136551,1.2203510180385624,0.5530621593570171,128,False,False,EGT6_001_A_2
0.090973966,0.03758262,0.1155985,0.013363014,0.005110698,0.5901598,1.9836740639007489,3.8214336881043,118,False,False,EGT6_001_A_2
0.10321088,0.06254619,0.10560127,0.0111516295,0.005368049,0.46026036,1.3712840275608134,1.3217747029135083,116,False,False,EGT6_001_A_2
0.13493963,0.08682108,0.13054699,0.017042516,0.005499501,0.56440115,1.0125320495851395,0.1911288586039856,120,False,False,EGT6_001_A_2
0.06616708,0.023630362,0.09738313,0.009483473,0.0050338353,0.52979344,2.6045116945556708,7.230945234055458,336,True,False,EGT6_001_A_2
0.06578595,0.0241797,0.10126353,0.010254303,0.0050125094,0.6256888,2.6129680266972914,7.228980739256041,231,True,False,EGT6_001_A_2
0.062929206,0.02270049,0.09798428,0.009600918,0.005036305,0.6131738,3.087738366496645,11.239058541979302,259,True,False,EGT6_001_A_2
0.099634945,0.039092142,0.12317973,0.015173244,0.0050804103,0.63389194,1.5957063761780896,1.746801434165083,392,True,False,EGT6_001_A_2
0.10594794,0.037775673,0.13323776,0.017752303,0.0050005256,0.6077101,1.5365143602609772,1.499625638691758,449,True,False,EGT6_001_A_2
0.14834921,0.08029613,0.15325704,0.023487723,0.005113158,0.61415845,0.9869417072747408,-0.1168081695447602,629,True,False,EGT6_001_A_2
0.12030262,0.059550803,0.13263172,0.017591173,0.005006352,0.5822675,1.258627841206445,0.6962352884600036,494,True,False,EGT6_001_A_2
0.11624056,0.053245824,0.12831521,0.016464792,0.0050755087,0.60894907,1.259036615333913,0.6895075156005044,337,True,False,EGT6_001_A_2
0.08448106,0.024499621,0.11787313,0.0138940755,0.00503468,0.6483908,2.046548529913775,4.247608140950701,134,True,False,EGT6_001_A_2
0.08805421,0.04087551,0.10827374,0.011723202,0.005151474,0.5979199,1.875560154931689,3.536827727728696,196,True,False,EGT6_001_A_2
0.06919756,0.024140656,0.090558514,0.008200844,0.0051591494,0.43179426,1.916715987757094,3.3016503894369977,145,True,False,EGT6_001_A_2
0.09312877,0.031533763,0.1174862,0.013803008,0.00506412,0.53073233,1.5984915502405774,1.766370264683255,164,True,False,EGT6_001_A_2
0.10978391,0.037952077,0.1308429,0.017119862,0.005067264,0.7046345,1.37649617246458,1.245240345818261,367,True,False,EGT6_001_A_2
0.103708684,0.03985768,0.13048296,0.0170258,0.0050214846,0.5477084,1.5582141662221092,1.4827322983943263,215,True,False,EGT6_001_A_2
0.10680036,0.038197022,0.1320728,0.017443225,0.0050543146,0.6558319,1.5479522196550175,1.866505718477228,189,True,False,EGT6_001_A_2
0.09433839,0.038444765,0.114825815,0.013184967,0.0052858405,0.53397447,1.5774005428294189,1.9688591394578543,176,True,False,EGT6_001_A_2
0.1915255,0.16554275,0.1650335,0.027236056,0.0050021154,0.6395717,0.7359065798750567,-0.3241422908199154,247,True,False,EGT6_001_A_2
0.1983349,0.16094631,0.16930595,0.028664503,0.005069825,0.6457465,0.5535545723164542,-0.8312975020010192,366,True,False,EGT6_001_A_2
0.21701102,0.2010839,0.1636449,0.026779654,0.0050027505,0.67041045,0.4984789135455434,-0.6409939096462103,378,True,False,EGT6_001_A_2
0.21094528,0.18101558,0.1721358,0.029630736,0.0050479514,0.6261027,0.4817457159163069,-0.9217398396327644,360,True,False,EGT6_001_A_2
0.20578106,0.1819332,0.16915359,0.028612938,0.0052574696,0.6735826,0.4707231884464231,-0.8933361030752232,395,True,False,EGT6_001_A_2
0.20375212,0.17305493,0.17428364,0.030374788,0.005074242,0.6903158,0.6092591887664135,-0.6380515579265555,374,True,False,EGT6_001_A_2
0.13655354,0.06998272,0.14549395,0.021168489,0.0050437087,0.61478543,1.056620733157454,-0.0162213362813199,227,True,False,EGT6_001_A_2
0.12141132,0.06032428,0.13814612,0.01908435,0.005128199,0.6339706,1.3300710974136656,0.9058713015393464,313,True,False,EGT6_001_A_2
0.1448472,0.08515068,0.14812483,0.021940963,0.005036508,0.63334686,0.9870063077635411,-0.0203184743578885,554,True,False,EGT6_001_A_2
0.16404012,0.09684789,0.15989584,0.02556668,0.005011684,0.61632025,0.8182990340003748,-0.4587015762985249,600,True,False,EGT6_001_A_2
0.07076143,0.024163967,0.09708637,0.009425763,0.0050373515,0.5455914,2.146215156422369,4.641165124341369,240,True,False,EGT6_001_A_2
0.10491622,0.046226166,0.12758099,0.016276909,0.0051072403,0.563349,1.5340199046056702,1.6809003027370686,190,True,False,EGT6_001_A_2
0.12694359,0.06815378,0.13283293,0.017644588,0.005074364,0.57142025,1.206483678562429,0.5566455857407169,226,False,False,EGT6_001_A_2
0.123325825,0.06323677,0.13776934,0.018980391,0.0051677353,0.56379,1.3136189075238742,0.8455712931663908,177,False,False,EGT6_001_A_2
0.13128696,0.064764395,0.14175911,0.020095645,0.005135186,0.68078446,1.240811073419126,0.8869106274095668,188,False,False,EGT6_001_A_2
0.12402237,0.049558494,0.14355992,0.02060945,0.005029815,0.60935575,1.2380031601900947,0.5459402345948794,183,False,False,EGT6_001_A_2
0.11748687,0.056639705,0.13218506,0.017472887,0.0050200084,0.5791108,1.3004354209179294,0.6882189573793283,167,False,False,EGT6_001_A_2
0.12209172,0.04429703,0.14155675,0.020038316,0.005012219,0.5690308,1.2920716937723364,0.7766178480064507,154,False,False,EGT6_001_A_2
0.10416392,0.049949616,0.12294442,0.015115331,0.0050390614,0.51726335,1.361846034327585,0.9249525536814588,144,False,False,EGT6_001_A_2
0.101952374,0.042372257,0.124674104,0.015543633,0.0050691627,0.59442955,1.572701139313584,2.018157461634908,162,False,False,EGT6_001_A_2
0.10266437,0.05110767,0.1144676,0.013102831,0.005155097,0.4728554,1.3059746084209314,0.7922199932538914,183,False,False,EGT6_001_A_2
0.09840663,0.046663947,0.11235464,0.012623566,0.005184808,0.55473346,1.4988446158782367,1.9109453854075324,205,False,False,EGT6_001_A_2
0.09979395,0.05254543,0.109038204,0.011889329,0.005086464,0.47526506,1.3557834989906588,1.021653235265631,234,False,False,EGT6_001_A_2
0.12425817,0.06944218,0.13181975,0.017376449,0.0050080344,0.50049937,1.0908485230705836,0.0752262213765688,221,False,False,EGT6_001_A_2
0.101000614,0.056166396,0.10754936,0.011566865,0.0051549617,0.452478,1.2597550754834832,0.7262710093457017,221,False,False,EGT6_001_A_2
0.1094522,0.053435512,0.119302265,0.014233031,0.00516102,0.46444377,1.1321566793120268,0.0676673405997179,200,False,False,EGT6_001_A_2
0.124534555,0.057915986,0.13517544,0.018272398,0.005166585,0.50489116,1.0886653380955245,0.0567013872166013,188,False,False,EGT6_001_A_2
0.11773056,0.05955738,0.13213359,0.017459285,0.0050279475,0.55430585,1.4291288823829196,1.3777924925519045,168,False,False,EGT6_001_A_2
0.109655775,0.058682047,0.12080778,0.01459452,0.0052042115,0.5745772,1.5083614397313014,2.0781165853969243,154,False,False,EGT6_001_A_2
0.11936715,0.066159576,0.13352409,0.017828684,0.0050968165,0.6619172,1.3590044313007836,1.5501706294477673,163,False,False,EGT6_001_A_2
0.11554988,0.0659719,0.12364636,0.015288423,0.005069468,0.517992,1.2592957605118278,0.7096454196389055,171,False,False,EGT6_001_A_2
0.11730109,0.053827822,0.12556282,0.015766023,0.005012617,0.5552406,1.131442962671164,0.5164753637044779,151,False,False,EGT6_001_A_2
0.12596102,0.059729703,0.13031185,0.016981177,0.005038085,0.49884278,0.962251707249548,-0.2150532655589034,145,False,False,EGT6_001_A_2
0.12660167,0.058408476,0.13840443,0.019155785,0.005030275,0.612527,1.1325290727472312,0.362316857047408,168,False,False,EGT6_001_A_2
0.12091118,0.06736723,0.13003474,0.016909035,0.005143849,0.53686917,1.2309912919660786,0.5953369519411429,178,False,False,EGT6_001_A_2
0.1286947,0.07491482,0.1364677,0.018623432,0.00500237,0.70448714,1.4232851640941957,2.0971576082300647,156,False,False,EGT6_001_A_2
0.11630328,0.057716712,0.12526964,0.015692482,0.005122317,0.49936798,1.1073973444016336,0.2052441719538587,154,False,False,EGT6_001_A_2
0.12192452,0.0669993,0.12623514,0.015935311,0.0050098333,0.50896984,1.0065302717430398,0.064607111756644,144,False,False,EGT6_001_A_2
0.11195645,0.03455763,0.1337642,0.017892864,0.0050045433,0.5365285,1.3688599858113637,1.044986911466725,138,False,False,EGT6_001_A_2
0.10789284,0.034656458,0.13684219,0.018725786,0.005053584,0.6012254,1.5244264010254038,1.431157857593024,150,False,False,EGT6_001_A_2
0.12916906,0.06782437,0.14083362,0.019834109,0.005011521,0.6199166,1.232913617469349,0.7314074934922412,211,False,False,EGT6_001_A_2
0.12646967,0.073070005,0.13333769,0.01777894,0.0051319674,0.5168909,1.0725520050940296,0.0480747640201424,230,False,False,EGT6_001_A_2
0.11709149,0.05923141,0.12200696,0.014885698,0.0051545403,0.55594844,1.1760299884669672,0.7564081190011858,208,False,False,EGT6_001_A_2
0.13793057,0.10027096,0.13812259,0.019077849,0.0050978595,0.5900204,1.1042392345052283,0.463904952909278,208,False,False,EGT6_001_A_2
0.12991044,0.09366136,0.12307277,0.015146907,0.005004345,0.5178282,1.069416685419117,0.3704179640934897,191,False,False,EGT6_001_A_2
0.11998819,0.05266987,0.13324484,0.017754188,0.005112494,0.5515355,1.1658111530644304,0.3679788854127417,196,False,False,EGT6_001_A_2
0.108580954,0.04760037,0.12733164,0.016213348,0.00503763,0.5622198,1.414037189467553,1.1779339099146355,182,False,False,EGT6_001_A_2
0.10471437,0.05844398,0.111118756,0.012347379,0.00500575,0.4340572,1.151258241523658,0.3267548537582252,180,False,False,EGT6_001_A_2
0.111399576,0.045680728,0.12818472,0.016431324,0.005035096,0.6093078,1.4746397960656183,1.895742974231624,180,False,False,EGT6_001_A_2
0.10280336,0.04192996,0.11989516,0.01437485,0.005026945,0.5393987,1.4315990315377511,1.3420772508858114,166,False,True,EGT6_001_A_2
0.09962147,0.05377366,0.11180651,0.012500696,0.0050292187,0.42631856,1.304855874143521,0.7354568077595554,164,False,False,EGT6_001_A_2
0.09301985,0.0521663,0.101274975,0.010256621,0.005116991,0.42531407,1.4089670285268088,1.3970743595479105,146,False,False,EGT6_001_A_2
0.10515599,0.05305413,0.11780547,0.01387813,0.005006982,0.49174517,1.3236490660079137,0.878273778748988,174,False,False,EGT6_001_A_2
0.11087464,0.044481564,0.124783024,0.015570803,0.0051827244,0.6646587,1.4051718970454763,1.7104339101216803,206,False,False,EGT6_001_A_2
0.12443179,0.08104351,0.12965642,0.016810786,0.005195063,0.60360414,1.1786440459508492,0.7408629506279891,213,False,False,EGT6_001_A_2
0.1069432,0.054049317,0.11617462,0.013496542,0.0051476965,0.45480096,1.1754045576092416,0.3515650912024441,216,False,False,EGT6_001_A_2
0.120692335,0.06329572,0.12717243,0.016172824,0.0050569978,0.47246283,1.041702148487874,0.1145593069983577,180,False,False,EGT6_001_A_2
0.108772926,0.052994702,0.13314801,0.017728396,0.0050652563,0.65520334,1.7133299256557697,2.5441905197294705,165,False,False,EGT6_001_A_2
0.13187632,0.0715261,0.13843046,0.019162994,0.005259098,0.5827232,1.006938741058768,-0.0135204722173432,172,False,False,EGT6_001_A_2
0.13251203,0.07734092,0.13777488,0.018981919,0.005096199,0.5776375,1.023560516486421,-0.0559385027898469,177,False,False,EGT6_001_A_2
0.14307033,0.07662429,0.15220252,0.023165606,0.005044478,0.6646861,1.2575891709761182,1.0743372322436882,207,False,False,EGT6_001_A_2
0.14453886,0.094208375,0.14043085,0.019720823,0.005125148,0.5611842,0.9221079877293292,-0.1763129917226722,204,False,False,EGT6_001_A_2
0.12102315,0.072831996,0.12419221,0.015423705,0.0050135604,0.53200847,1.154824341231708,0.6156136134272923,213,False,False,EGT6_001_A_2
0.10222598,0.058961324,0.10555201,0.011141227,0.005096643,0.47651553,1.2130268979776575,0.865593283685711,194,False,False,EGT6_001_A_2
0.113548055,0.056484126,0.12372186,0.0153071,0.0053690043,0.50289786,1.261421792763039,0.7360845888987759,205,False,False,EGT6_001_A_2
0.12834555,0.08100957,0.12977803,0.016842337,0.0050295587,0.6236308,1.2978914054997936,1.3346324969264085,184,False,False,EGT6_001_A_2
0.10767775,0.059662048,0.1161718,0.013495888,0.0050259605,0.50595844,1.200664404062327,0.5263672368052683,178,False,False,EGT6_001_A_2
0.11289655,0.05819122,0.120248646,0.014459738,0.005060023,0.5442413,1.19474339982487,0.7635926182859096,164,False,False,EGT6_001_A_2
0.115254566,0.05624259,0.122035176,0.014892585,0.0053363573,0.4793401,1.087382938168165,0.2593683146931669,154,False,False,EGT6_001_A_2
0.09870613,0.05290853,0.10666028,0.011376414,0.0051339054,0.5874075,1.2909211414448456,1.5846916506281472,175,False,False,EGT6_001_A_2
0.11311949,0.043179918,0.13026808,0.016969772,0.005136503,0.5877723,1.3680255829690382,1.1923689569756188,157,False,False,EGT6_001_A_2
0.105604425,0.045389432,0.1225328,0.015014287,0.005174254,0.488133,1.401230727348462,1.1597579722070457,142,False,False,EGT6_001_A_2
0.118475124,0.049109157,0.14093807,0.01986354,0.0050484533,0.6606366,1.5214657059896075,1.6761188775721685,121,False,False,EGT6_001_A_2
0.0983899,0.04661896,0.11177034,0.012492608,0.005132426,0.45337823,1.3308670999117125,0.7513692027156589,124,False,False,EGT6_001_A_2
0.093351066,0.045480426,0.108323164,0.011733908,0.0050828843,0.47962436,1.544329989877666,1.8198543095646385,140,False,False,EGT6_001_A_2
0.103247404,0.044902947,0.12595078,0.015863601,0.005065223,0.5572705,1.5323995105815278,1.5839310289966697,149,False,False,EGT6_001_A_2
0.0926472,0.032494795,0.11292405,0.012751841,0.0050650323,0.59507287,1.7907582950539327,3.0946781281388738,144,False,False,EGT6_001_A_2
0.09891603,0.036846258,0.117466055,0.013798274,0.005073466,0.53899187,1.4906239931526202,1.5683227877792063,166,False,False,EGT6_001_A_2
0.09037918,0.03352036,0.110601336,0.012232655,0.005065146,0.60625935,1.594599213178881,2.3273353987749568,173,False,False,EGT6_001_A_2
0.09609194,0.047101997,0.106292084,0.011298006,0.0050069103,0.5110624,1.465195387481687,1.6090727335894055,139,False,False,EGT6_001_A_2
0.08591312,0.032496147,0.10780164,0.011621193,0.0050010667,0.5302704,1.6168028306657665,2.019126804941028,184,False,False,EGT6_001_A_2
0.10764475,0.050136596,0.12076402,0.014583948,0.005256231,0.554372,1.321450892881466,0.964955946628374,145,False,False,EGT6_001_A_2
0.09777125,0.041076783,0.111857966,0.012512205,0.0050274977,0.44664717,1.2971308607494054,0.7311808402213842,152,False,False,EGT6_001_A_2
0.09027254,0.03478837,0.10477483,0.010977766,0.005134844,0.46521223,1.343662008671937,0.9774634492716316,142,False,False,EGT6_001_A_2
0.10987913,0.055122916,0.1282484,0.016447652,0.005091572,0.5564334,1.6365117728933902,2.224537744013829,162,False,False,EGT6_001_A_2
0.10710029,0.059283,0.11601945,0.013460512,0.0050595957,0.59243923,1.4199739160396194,1.644667372806282,170,False,False,EGT6_001_A_2
0.12313175,0.065884285,0.13046846,0.017022017,0.0050052903,0.60498166,1.1317456018425291,0.4945467881828338,156,False,False,EGT6_001_A_2
0.10647593,0.04292798,0.12694314,0.01611456,0.0050343517,0.48609778,1.423934258872238,1.1183878323056158,143,False,False,EGT6_001_A_2
0.11898564,0.06948261,0.12511438,0.01565361,0.00506114,0.5314629,1.13120985006857,0.4626814173393812,151,False,False,EGT6_001_A_2
0.10766439,0.055944853,0.1196767,0.014322514,0.0051778657,0.558363,1.3303663004976178,1.125505270586208,202,False,False,EGT6_001_A_2
0.12825759,0.07423524,0.13015415,0.016940104,0.0050211553,0.49567896,0.99132684136592,-0.1468546050041377,193,False,False,EGT6_001_A_2
0.12682563,0.06601755,0.13311331,0.017719151,0.005108257,0.56100094,1.1149023902009032,0.307783397692241,234,False,False,EGT6_001_A_2
0.12553367,0.08932649,0.12588225,0.01584634,0.0051244353,0.582812,1.2213197800207265,0.9608582345889332,213,False,False,EGT6_001_A_2
0.107917294,0.045071878,0.12814938,0.016422262,0.0050946856,0.585599,1.4658565030984922,1.4465857823784658,207,False,False,EGT6_001_A_2
0.11557733,0.04448947,0.13330883,0.017771244,0.0051963436,0.6391491,1.3697689162792894,1.373533430446293,197,False,False,EGT6_001_A_2
0.10137038,0.040525384,0.12570398,0.01580149,0.0050949324,0.5485705,1.671948027638994,2.2298066029466463,154,False,False,EGT6_001_A_2
0.09532615,0.040163208,0.11369238,0.012925957,0.005081332,0.46956223,1.378490730774092,0.927114194386581,157,False,False,EGT6_001_A_2
0.09868081,0.028704986,0.12284949,0.015091996,0.0050051725,0.5043262,1.3693293713585517,0.8309295534172407,177,False,False,EGT6_001_A_2
0.10769386,0.042357303,0.12455183,0.015513158,0.005206488,0.505706,1.35115324905098,0.8697378362902088,164,False,False,EGT6_001_A_2
0.10132034,0.044515584,0.113244414,0.012824297,0.005075366,0.5119003,1.2679506777163647,0.7689096424229573,156,False,False,EGT6_001_A_2
0.10156863,0.04988336,0.1092667,0.011939212,0.005043041,0.5824403,1.2905911469620472,1.5117731149698628,150,False,False,EGT6_001_A_2
0.08781945,0.03556291,0.10186821,0.010377133,0.005046274,0.45498982,1.3531380350683233,1.0944863268257778,154,False,False,EGT6_001_A_2
