mean_score,median_score,std_score,var_score,min_score,max_score,skew_score,kurtosis_score,mean_score_log,median_score_log,std_score_log,var_score_log,min_score_log,max_score_log,skew_score_log,kurtosis_score_log,transform_inlier_ratio,valid_count,has_artefact,has_non_csnp,dataset
0.0039895517,5.3652736e-09,0.03992298,0.0015938443,3e-45,0.99631894,16.820868424989797,332.85473939602423,-20.2925,-19.04332,10.32214,106.54658,-102.64703,-0.0036878586,-0.7154530909316512,0.7472932493987439,0.5609756097560976,41,False,False,EGT6_008_S_3
0.004023127,1.396093e-09,0.04096359,0.0016780157,0.0,0.99892294,16.868135635824903,331.1864691215589,-23.063295,-20.389587,13.745765,188.94606,-112.54046,-0.001077652,-1.0616494800566034,1.2976278950179738,0.574468085106383,47,False,False,EGT6_008_S_3
0.0041357162,7.167002e-09,0.041747108,0.0017428212,1.467622e-39,0.9976449,16.72553872105789,326.017333328541,-20.170502,-18.753778,10.318297,106.46727,-89.417175,-0.0023579597,-0.7382304221104552,0.6129271314239966,0.6595744680851063,47,False,False,EGT6_008_S_3
0.0044537806,2.5267055e-09,0.046098176,0.002125042,0.0,0.9992935,16.264295908558044,297.894104250734,-22.29089,-19.796349,14.273978,203.74644,-169.69952,-0.00070667267,-2.4740926405863326,12.046881390828132,0.6129032258064516,62,False,False,EGT6_008_S_3
0.00448057,4.5617967e-09,0.047377896,0.0022446648,0.0,0.99741364,15.79588366572128,278.3941267088396,-21.314959,-19.20555,12.517304,156.6829,-173.19615,-0.0025897026,-2.2147670091412626,10.461891562327509,0.7096774193548387,62,False,False,EGT6_008_S_3
0.0045948173,2.6123872e-09,0.043080527,0.0018559318,0.0,0.9984196,15.548019921507192,286.2670942183016,-21.338894,-19.763,12.287777,150.98946,-120.63207,-0.0015816689,-1.488388692466836,5.655818218224685,0.5,40,False,False,EGT6_008_S_3
0.004792061,4.138339e-10,0.054725315,0.0029948603,0.0,0.99952096,14.945559016246932,237.7964787596455,-24.158567,-21.605556,13.735942,188.6761,-134.14067,-0.00047922134,-1.5002264044766245,3.930270938934317,0.5268817204301075,93,False,False,EGT6_008_S_3
0.0048311856,5.98961e-10,0.053090062,0.0028185549,0.0,0.9992554,15.08018530176163,248.48339339826111,-24.73107,-21.235825,14.896152,221.89534,-170.45537,-0.00074481964,-1.566753625279902,4.498630328881136,0.7692307692307693,78,False,False,EGT6_008_S_3
0.0048361435,7.748461e-09,0.045672383,0.0020859665,9.139999999999999e-42,0.9967927,15.193657935014992,269.6980495763093,-19.956917,-18.675772,10.289548,105.8748,-94.495895,-0.003212452,-0.9881759491105792,1.976746010486972,0.7804878048780488,41,False,False,EGT6_008_S_3
0.004380848,9.00056e-09,0.03873723,0.001500573,1.3267000000000002e-41,0.99517184,15.229321260438118,285.03801895866,-19.995028,-18.525978,10.651464,113.45369,-94.12323,-0.004839897,-0.9095600002480096,1.379646674362733,0.6956521739130435,23,False,False,EGT6_008_S_3
0.004083194,6.1395905e-10,0.046986494,0.0022077307,0.0,0.9978969,16.36390973076439,294.9948443791056,-23.451756,-21.211094,12.613355,159.09673,-105.53122,-0.002105236,-1.1079681962577552,1.929376799148932,0.5365853658536586,82,False,False,EGT6_008_S_3
0.003865064,4.111873e-09,0.047021072,0.0022109812,0.0,0.9978066,17.079694185893253,316.8726203972347,-21.508732,-19.309387,11.99204,143.809,-156.96844,-0.002195835,-1.7141469275316918,5.36037824414541,0.3894736842105263,95,False,False,EGT6_008_S_3
0.0039869333,1.2344857e-09,0.053549882,0.00286759,0.0,0.99791646,16.11906890012404,269.94610742031574,-22.573544,-20.512611,11.925094,142.20786,-133.1873,-0.0020856857,-1.917468686202191,6.9323549491086265,0.635036496350365,137,False,False,EGT6_008_S_3
0.003947979,3.6591226e-09,0.045347586,0.0020564036,0.0,0.9977576,16.980214803490302,316.39147439487124,-21.243546,-19.426043,11.788091,138.95909,-128.34355,-0.0022449493,-1.5839979382030511,4.771402052482177,0.5061728395061729,81,False,False,EGT6_008_S_3
0.0038957994,1.0173408e-09,0.047519762,0.0022581278,0.0,0.9980864,16.689193708863634,301.288467986107,-22.553139,-20.706074,12.041545,144.9988,-155.90904,-0.0019154549,-1.787753406882676,7.278641471144137,0.6831683168316832,101,False,False,EGT6_008_S_3
0.0038949957,3.4481973e-09,0.044689786,0.001997177,0.0,0.9961213,16.887808702237795,317.192038311579,-20.60878,-19.485415,9.913308,98.273674,-123.71703,-0.0038862228,-1.1348742595226584,3.516988617505421,0.6233766233766234,77,False,False,EGT6_008_S_3
0.0039839763,1.56514e-08,0.03997936,0.0015983494,0.0,0.9959095,16.07610179325975,305.29762488486705,-19.873978,-17.972706,11.870867,140.91748,-240.95259,-0.004098892,-3.2647919350651367,29.539937593287824,0.8,40,False,False,EGT6_008_S_3
