mean_score,median_score,std_score,var_score,min_score,max_score,valid_count,transform_inlier_ratio,has_artefact,has_non_csnp
0.0042421785,1.6619792e-09,0.050002925,0.0025002926,0.0,0.9973566,90,0.5666666666666667,False,False
0.004027822,2.1196984e-08,0.041261952,0.0017025488,0.0,0.9970347,50,0.64,False,False
0.0043425774,4.624982e-09,0.048191227,0.0023223944,2.7000000000000004e-44,0.9992517,67,0.4328358208955223,False,False
0.0038130218,6.336612e-07,0.037030865,0.0013712851,0.0,0.99382216,23,0.217391304347826,True,False
0.0034793129,2.1828228e-07,0.03421075,0.0011703754,0.0,0.99039525,20,0.25,True,False
0.00437858,3.1538056e-10,0.049367175,0.0024371177,0.0,0.9995701,71,0.676056338028169,False,False
0.0044785044,4.724818e-10,0.043352492,0.0018794386,1.05699e-40,0.9992574,44,0.8181818181818182,False,False
0.004905697,2.0720332e-09,0.05244606,0.002750589,0.0,0.9991992,66,0.6818181818181818,False,False
0.0052298116,5.4679905e-09,0.05290821,0.0027992786,0.0,0.99567485,57,0.5263157894736842,False,False
0.0049423515,1.8497651e-08,0.048127618,0.0023162675,0.0,0.9921536,46,0.5869565217391305,False,False
0.004465707,1.1846277e-08,0.042934686,0.0018433873,0.0,0.99621296,44,0.7045454545454546,False,False
0.0044528623,6.900172e-09,0.045326855,0.002054524,0.0,0.9967614,47,0.3191489361702128,False,False
0.004722191,1.4352914e-08,0.05010774,0.0025107856,1.0921680000000001e-39,0.99594945,63,0.4444444444444444,False,False
0.0048153982,5.1040177e-09,0.048251744,0.002328231,3e-45,0.9986471,50,0.68,False,False
0.0049252245,6.4494714e-08,0.048371963,0.002339847,1.98414e-40,0.9899023,41,0.7317073170731707,False,False
0.005176892,3.397317e-08,0.045447957,0.0020655168,0.0,0.996806,29,0.7586206896551724,False,False
0.0047044093,1.001271e-08,0.049808137,0.0024808506,0.0,0.99758345,56,0.5892857142857143,False,False
0.004441241,3.4057528e-09,0.04291801,0.0018419556,4.1638660000000005e-39,0.9973261,41,0.6585365853658537,False,False
0.004374192,1.5397364e-09,0.04967398,0.002467504,0.0,0.999448,77,0.4805194805194805,False,False
0.004256382,4.551826e-10,0.044120196,0.0019465918,1.2058000000000002e-41,0.99792415,50,0.82,False,False
0.0040878705,5.911539e-09,0.043459263,0.0018887076,0.0,0.9971821,57,0.7719298245614035,False,False
0.0044564125,1.9973737e-10,0.040948704,0.0016767965,1.666514e-39,0.9973328,30,0.8,False,False
0.004306836,7.65361e-09,0.04406633,0.0019418412,0.0,0.9954893,49,0.7551020408163265,False,False
0.0043872683,6.390006e-09,0.04092302,0.0016746938,0.0,0.9994942,34,0.6176470588235294,False,False
0.0045462674,4.4447273e-09,0.046251085,0.0021391627,8.000000000000001e-45,0.99747974,48,0.6458333333333334,False,False
0.004045732,4.3210906e-09,0.038506553,0.0014827547,1.0000000000000001e-45,0.9994108,28,0.6785714285714286,False,False
0.0037475105,1.3705439e-09,0.04574026,0.0020921717,0.0,0.99727476,89,0.4382022471910112,False,False
0.003622851,1.7085185e-09,0.04053652,0.0016432093,2.9999999999999997e-44,0.9965251,70,0.5571428571428572,False,False
0.0034922506,2.926106e-09,0.040678684,0.0016547553,1.95e-43,0.9977918,75,0.7066666666666667,False,False
0.0036539326,1.5693311e-09,0.039013162,0.0015220267,0.0,0.9991806,56,0.6785714285714286,False,False
0.003995776,2.235689e-09,0.039095346,0.0015284462,0.0,0.999376,41,0.5853658536585366,False,False
0.0042784517,2.456834e-09,0.048205588,0.0023237788,0.0,0.99908584,72,0.625,False,False
0.0040891543,1.2357678e-08,0.038807645,0.0015060332,0.0,0.9957628,29,0.4827586206896552,False,False
0.0039209235,1.7620803e-09,0.04296136,0.0018456784,0.0,0.9972349,57,0.7017543859649122,False,False
0.0035272879,1.1243508e-09,0.04050768,0.0016408723,0.0,0.9970542,59,0.7288135593220338,False,False
0.0032898402,5.4199e-10,0.04384528,0.0019224087,0.0,0.9992422,108,0.6666666666666666,False,False
0.0032962076,1.2023225e-09,0.040021922,0.0016017543,0.0,0.9983639,79,0.6835443037974683,False,False
0.0035851272,7.308567e-09,0.041914567,0.001756831,0.0,0.9971654,72,0.7361111111111112,False,False
0.0036955068,7.8099816e-10,0.041783724,0.0017458795,0.0,0.99783415,60,0.5666666666666667,False,False
0.0037511536,4.9961733e-09,0.042783495,0.0018304273,0.0,0.9970437,49,0.5918367346938775,False,False
0.004299086,3.0313107e-08,0.042788334,0.0018308414,0.0,0.99590474,39,0.6923076923076923,False,False
0.0038301346,6.616229e-09,0.041322805,0.0017075741,0.0,0.9946623,47,0.6382978723404256,False,False
0.0033081013,1.007579e-09,0.04323232,0.0018690337,0.0,0.99790555,96,0.59375,False,False
0.0031937049,3.8684687e-09,0.037462443,0.0014034346,2.31e-43,0.9983372,68,0.6911764705882353,False,False
0.0033380226,1.3208225e-09,0.040281467,0.0016225966,0.0,0.9980417,86,0.8023255813953488,False,False
0.0031893167,7.0118794e-10,0.036189035,0.0013096462,0.0,0.999417,58,0.7586206896551724,False,False
0.003099873,2.0831052e-08,0.0340779,0.0011613035,0.0,0.99648523,46,0.1304347826086956,True,False
0.0032839011,1.47674015e-08,0.03502398,0.0012266791,0.0,0.9911714,49,0.2244897959183673,True,False
0.0034183676,1.7204249e-09,0.037435394,0.0014014087,0.0,0.9955781,61,0.6557377049180327,False,False
0.0035128803,3.265487e-09,0.040788878,0.0016637325,0.0,0.9970651,72,0.7638888888888888,False,False
0.0036987306,8.698026e-10,0.047003448,0.0022093242,0.0,0.99847674,105,0.7904761904761904,False,False
0.0037735444,1.5335346e-09,0.038085945,0.0014505391,1.7e-44,0.99926645,43,0.6511627906976745,False,False
0.003999397,2.373961e-10,0.044057574,0.0019410698,1.788e-42,0.99857527,69,0.6231884057971014,False,False
