mean_score,median_score,std_score,var_score,min_score,max_score,valid_count,transform_inlier_ratio
0.0049666697,1.5249512e-08,0.047054105,0.0022140888,0.0,0.9983667,33,0.7272727272727273
0.0055765323,2.1825302e-08,0.047321253,0.002239301,4.2934e-40,0.9974374,25,0.84
0.004925895,1.23853345e-08,0.044209447,0.0019544752,0.0,0.9976191,22,0.5
0.00452214,2.8999606e-08,0.041355837,0.0017103052,0.0,0.99581647,28,0.6428571428571429
0.0046878364,1.8235983e-08,0.04432353,0.0019645754,0.0,0.9985433,40,0.575
0.004522242,7.0561974e-09,0.047855645,0.002290163,0.0,0.998391,55,0.41818181818181815
0.0036875657,4.2192703e-09,0.040698446,0.0016563636,0.0,0.99203396,52,0.6346153846153846
0.0035139772,7.890592e-09,0.03846717,0.001479723,3e-44,0.9976791,51,0.6470588235294118
0.0034140742,7.74123e-09,0.03341829,0.0011167821,2.846107e-37,0.987651,19,0.5263157894736842
0.0030238943,1.1448719e-08,0.03264225,0.0010655164,4.2e-44,0.9879095,43,0.627906976744186
0.0028530876,2.6302058e-09,0.036437985,0.0013277266,0.0,0.9981645,69,0.21739130434782608
0.0031486757,1.9298216e-08,0.034008574,0.0011565831,0.0,0.9909404,37,0.21621621621621623
0.003411882,8.9561905e-09,0.034589253,0.0011964164,0.0,0.9961555,38,0.8947368421052632
0.003402378,5.6008034e-09,0.035169702,0.001236908,3.2154062e-37,0.99893004,34,0.6764705882352942
0.0035718377,1.8244288e-08,0.03870621,0.0014981705,5.1886e-41,0.9950707,45,0.6888888888888889
0.0034823923,2.0756474e-08,0.033672426,0.0011338321,6.453e-42,0.98987305,19,0.5789473684210527
0.00361248,5.6148313e-09,0.03923066,0.0015390448,0.0,0.9992422,54,0.6481481481481481
0.003712326,1.5755348e-09,0.039318893,0.0015459755,0.0,0.9965645,43,0.5348837209302325
0.0030635267,5.727709e-09,0.037060976,0.0013735159,0.0,0.9978003,64,0.71875
0.0029356685,3.8931844e-09,0.03414318,0.0011657567,2.335272e-39,0.9976639,53,0.41509433962264153
0.0028576185,2.9414394e-08,0.032889564,0.0010817235,1.5e-44,0.9949042,37,0.4594594594594595
0.0034013556,2.9825767e-08,0.033813477,0.0011433511,0.0,0.99492276,27,0.7777777777777778
0.0037116178,1.24853905e-08,0.033667687,0.0011335133,8.258332e-35,0.9835805,19,0.3157894736842105
0.003580917,3.3914689e-09,0.037948407,0.0014400815,0.0,0.99552435,39,0.3333333333333333
0.0035571454,3.0314253e-09,0.039167807,0.001534117,0.0,0.9988476,52,0.7115384615384616
0.003909521,2.821799e-09,0.044094294,0.0019443069,0.0,0.9960624,68,0.6764705882352942
0.003913282,6.634496e-09,0.04288841,0.0018394158,0.0,0.9994489,50,0.6
0.004506241,1.8693672e-08,0.04720294,0.0022281175,0.0,0.99764335,41,0.5365853658536586
0.004764816,4.9486486e-09,0.04493819,0.0020194412,6.2195e-41,0.9984229,30,0.7333333333333333
0.004222298,2.4067667e-08,0.042136975,0.0017755246,0.0,0.9981449,37,0.6216216216216216
0.0040420946,3.407902e-08,0.038884882,0.001512034,0.0,0.9995333,26,0.8461538461538461
0.004408636,1.4592822e-08,0.04025565,0.0016205175,1.790775e-39,0.9968217,24,0.7083333333333334
0.004764421,3.422624e-08,0.04283127,0.0018345175,0.0,0.99226665,26,0.6153846153846154
0.004361363,1.939458e-08,0.04609169,0.002124444,0.0,0.9979375,51,0.7254901960784313
0.0042043873,6.279276e-09,0.043301836,0.0018750491,0.0,0.9972905,38,0.6842105263157895
0.0037457738,3.9724473e-09,0.03890252,0.0015134063,4e-45,0.99575424,41,0.7560975609756098
0.003706032,2.734285e-09,0.0432879,0.0018738421,0.0,0.99739933,68,0.5294117647058824
0.0039672223,3.155594e-09,0.046148945,0.0021297252,0.0,0.9992488,64,0.625
0.0033282684,1.3106364e-09,0.04092626,0.0016749586,0.0,0.99910724,62,0.6935483870967742
0.0028779309,2.8626408e-09,0.031917103,0.0010187014,0.0,0.9980964,44,0.8409090909090909
0.0029472213,3.5790026e-10,0.041243747,0.0017010466,0.0,0.9989191,119,0.7647058823529411
0.0032448936,4.2914805e-09,0.037535828,0.0014089383,6e-45,0.9985295,59,0.7627118644067796
0.0036183908,2.1475146e-09,0.036929194,0.0013637653,0.0,0.99783367,42,0.8333333333333334
0.0034999298,3.5754276e-08,0.038220428,0.001460801,7.948871e-35,0.9970812,47,0.40425531914893614
0.003648042,6.6098975e-09,0.035089385,0.001231265,4.604728e-39,0.99763966,25,0.52
0.0035891645,6.3778295e-08,0.03556499,0.0012648685,0.0,0.9939416,31,0.5806451612903226
0.0036136946,1.7082456e-08,0.03797874,0.0014423846,1e-45,0.9968826,41,0.6097560975609756
0.0035450885,1.1522496e-09,0.04660923,0.0021724203,0.0,0.9974873,103,0.8737864077669902
0.0034519604,2.002703e-08,0.03584505,0.0012848676,0.0,0.9971197,41,0.5853658536585366
0.003588667,7.8103823e-10,0.045412544,0.002062299,0.0,0.99980694,90,0.4666666666666667
0.0036778967,7.782111e-09,0.04064481,0.0016520006,0.0,0.9987272,49,0.7142857142857143
0.0037972291,3.6571406e-09,0.039960768,0.001596863,1e-45,0.99633795,40,0.5
0.0035874464,6.508913e-10,0.03812902,0.0014538221,1e-45,0.99813634,50,0.76
0.0032830373,5.4231193e-09,0.03471697,0.001205268,0.0,0.99597746,44,0.7045454545454546
0.003213332,2.5220832e-09,0.036254242,0.0013143701,2.3056e-41,0.99595845,47,0.1276595744680851
0.0033809664,4.41642e-10,0.041104887,0.0016896118,0.0,0.9993069,77,0.23376623376623376
0.0032250206,3.0688263e-09,0.03692589,0.0013635213,4.605e-42,0.9969543,59,0.5084745762711864
0.0031477546,1.27209985e-08,0.03587239,0.0012868282,0.0,0.99699664,43,0.18604651162790697
0.0033000826,1.9153717e-08,0.03684535,0.0013575796,0.0,0.99556285,43,0.2558139534883721
0.0031684814,1.864938e-08,0.03334658,0.0011119943,0.0,0.99499905,36,0.4722222222222222
0.0027898995,8.598139e-09,0.029882474,0.0008929622,0.0,0.9980474,28,0.7857142857142857
0.0029104464,1.7628645e-08,0.03327235,0.0011070492,0.0,0.9969073,43,0.6744186046511628
0.0032136207,1.8531622e-08,0.03388825,0.0011484136,0.0,0.9970089,35,0.37142857142857144
0.003426118,2.3895486e-09,0.03444551,0.0011864932,6.9e-44,0.99593467,30,0.7666666666666667
0.0032239826,1.1729571e-09,0.033377964,0.0011140885,0.0,0.99544805,28,0.6785714285714286
0.0029361576,2.4906932e-10,0.033277426,0.001107387,1.23598e-38,0.9977395,41,0.6341463414634146
0.00296961,3.8130255e-09,0.036330592,0.001319912,0.0,0.9987358,76,0.5657894736842105
0.00313582,3.7534553e-09,0.038099617,0.0014515808,0.0,0.99880767,72,0.8611111111111112
0.0034501867,2.6466542e-09,0.03734087,0.0013943404,0.0,0.99712974,44,0.45454545454545453
0.0033516618,5.181176e-09,0.038621552,0.0014916244,0.0,0.99855334,59,0.5084745762711864
0.0031906448,3.6001005e-08,0.03517593,0.0012373462,0.0,0.9964349,49,0.12244897959183673
0.0029412198,9.7591354e-08,0.02740481,0.0007510236,0.0,0.98636,13,0.3076923076923077
0.0034350194,6.5174817e-09,0.038732905,0.001500238,5.839337e-39,0.9963517,61,0.5409836065573771
0.0035325612,8.5849833e-10,0.043429174,0.001886093,0.0,0.99854535,85,0.43529411764705883
0.0035990612,5.764845e-10,0.040911205,0.0016737266,2.343e-42,0.99838865,69,0.5942028985507246
0.0035126153,2.622149e-09,0.04179065,0.0017464585,0.0,0.9973433,81,0.43209876543209874
0.003571417,2.5450346e-09,0.043848325,0.0019226756,0.0,0.9991954,86,0.6162790697674418
0.0037732446,2.059382e-09,0.04223393,0.0017837046,0.0,0.9993894,62,0.8548387096774194
0.0039611557,6.0464245e-10,0.04456646,0.0019861693,1.5037e-41,0.9988072,68,0.7941176470588235
0.0037073048,7.624543e-09,0.040151354,0.0016121311,1.8008e-41,0.9959564,52,0.8269230769230769
0.0036765053,9.715113e-09,0.043104813,0.001858025,0.0,0.996913,78,0.5769230769230769
0.0035786254,5.6914944e-09,0.038256038,0.0014635245,0.0,0.9990115,43,0.5581395348837209
0.0035645645,2.564252e-09,0.043812055,0.0019194961,0.0,0.9979707,82,0.6219512195121951
0.00367967,5.940962e-09,0.036830008,0.0013564494,0.0,0.9993851,40,0.4
0.0037125554,6.9903843e-09,0.04110293,0.001689451,4.025825e-39,0.9960857,64,0.578125
0.0036510753,4.2643302e-09,0.038787216,0.0015044481,3.1454e-41,0.9985581,49,0.46938775510204084
0.0037726583,1.27005855e-08,0.037728924,0.0014234718,4.670253e-39,0.9960429,34,0.5294117647058824
0.0036802078,9.779924e-09,0.043122686,0.0018595661,0.0,0.99567777,66,0.4696969696969697
0.0033058,1.4533754e-08,0.032124236,0.0010319665,8e-45,0.99432606,22,0.5
0.003156059,8.0386044e-09,0.033459365,0.0011195291,0.0,0.9986509,35,0.45714285714285713
0.0030591732,2.5109513e-08,0.033911586,0.0011499957,0.0,0.99695104,45,0.4444444444444444
0.0029985274,2.667341e-09,0.034057386,0.0011599055,0.0,0.99884623,58,0.6379310344827587
0.002999495,1.0813317e-08,0.032980457,0.0010877105,0.0,0.9970252,45,0.5111111111111111
0.0033153784,3.22166e-08,0.033315994,0.0011099555,0.0,0.99831676,26,0.8076923076923077
0.0035830562,1.4188e-08,0.03787035,0.0014341634,8e-45,0.9972392,38,0.5526315789473685
0.0036534213,7.4296563e-10,0.035891566,0.0012882046,4.5e-44,0.9992426,29,0.5862068965517241
0.0036046344,3.3083185e-09,0.03775475,0.0014254213,2.729e-41,0.99794215,42,0.6190476190476191
0.0032420233,1.4548218e-08,0.032614656,0.0010637158,2.1e-44,0.99502707,31,0.8387096774193549
0.0032180895,1.4516175e-08,0.03261582,0.0010637918,0.0,0.9982387,29,0.7586206896551724
0.0032956258,1.9065318e-09,0.040258445,0.0016207425,2.84e-43,0.9983824,67,0.6417910447761194
0.0034105645,4.300494e-09,0.034118064,0.0011640423,1.19e-43,0.99848586,31,0.8064516129032258
0.0034079226,1.2710158e-08,0.038133994,0.0014542015,0.0,0.9992069,44,0.75
0.0031570652,4.9255434e-08,0.032967653,0.0010868661,0.0,0.99740225,27,0.6666666666666666
0.003330481,7.39047e-10,0.03886893,0.0015107938,0.0,0.99899006,70,0.6571428571428571
0.0033648356,2.4847006e-08,0.034260593,0.0011737883,1.4733338e-37,0.9898872,24,0.20833333333333334
0.0032880756,3.7995624e-09,0.041794702,0.0017467971,0.0,0.9964044,74,0.25675675675675674
0.0030235655,3.1120742e-09,0.0382147,0.0014603633,8.46e-43,0.9977018,73,0.5753424657534246
0.0032474527,1.7068379e-09,0.037651513,0.0014176365,0.0,0.9986382,52,0.6923076923076923
0.0034794663,5.1614197e-09,0.03527116,0.0012440549,0.0,0.99893343,32,0.4375
0.0036647185,8.550818e-09,0.041201897,0.0016975964,0.0,0.99856955,53,0.5283018867924528
0.0038424437,2.6072442e-08,0.039360866,0.0015492778,7e-44,0.99410945,33,0.6666666666666666
0.004708405,1.6230317e-08,0.048153803,0.0023187886,0.0,0.99494267,44,0.4772727272727273
0.0048295483,8.829227e-09,0.045961898,0.002112496,0.0,0.99689156,36,0.5277777777777778
0.004510694,8.944573e-09,0.04647239,0.002159683,0.0,0.9973746,52,0.5961538461538461
0.0045687766,1.2819811e-09,0.04056836,0.0016457917,1.529e-42,0.99853146,20,0.5
0.0042999675,3.762797e-08,0.042256467,0.0017856089,0.0,0.99598265,35,0.5714285714285714
0.003909291,2.0752928e-08,0.03914369,0.0015322284,0.0,0.9962211,32,0.71875
0.0040614195,1.6005854e-09,0.039705794,0.0015765502,0.0,0.99957526,37,0.6756756756756757
0.0038500873,9.2712185e-09,0.039626442,0.001570255,0.0,0.9989891,41,0.6341463414634146
0.003819687,4.8624953e-09,0.039751124,0.0015801517,0.0,0.9995657,43,0.4883720930232558
0.0036551307,6.7528765e-09,0.03731041,0.0013920668,0.0,0.9983267,33,0.7272727272727273
0.0036074547,3.3205474e-09,0.03813407,0.0014542071,0.0,0.9983444,45,0.7777777777777778
0.0038092304,1.1186838e-09,0.043176506,0.0018642106,0.0,0.9998436,61,0.7377049180327869
0.004027012,3.3670249e-09,0.04169921,0.0017388241,0.0,0.99905634,50,0.76
0.0039608297,1.3034497e-08,0.04273453,0.0018262401,8e-45,0.9980503,52,0.5384615384615384
0.003990211,3.323152e-09,0.04193007,0.0017581305,0.0,0.99870336,49,0.6122448979591837
0.003797713,2.48324e-09,0.0432512,0.0018706663,0.0,0.999082,56,0.75
0.0037098548,4.8936762e-08,0.039148845,0.001532632,1.0232e-41,0.9985138,40,0.525
0.004061251,2.0645306e-08,0.038202442,0.0014594266,0.0,0.99642634,30,0.7333333333333333
0.004227024,4.584844e-09,0.046255253,0.0021395485,0.0,0.9995481,57,0.6491228070175439
0.0040415064,1.2136789e-09,0.045506425,0.0020708346,0.0,0.9989839,59,0.7796610169491526
0.004040049,7.094363e-09,0.03862961,0.0014922466,1.3745123e-32,0.99587387,30,0.5
0.0036894386,4.4494097e-09,0.039077774,0.0015270723,0.0,0.99638015,43,0.6976744186046512
0.0034700688,1.6784489e-09,0.038983446,0.0015197091,0.0,0.9982825,52,0.7692307692307693
0.0032512608,4.8250506e-09,0.033326037,0.0011106246,4.970153e-38,0.9975215,41,0.7560975609756098
0.0035208345,5.226556e-09,0.036040537,0.0012989203,0.0,0.9972011,38,0.2894736842105263
0.0033105898,1.9588668e-08,0.034052756,0.0011595902,7e-45,0.9911856,31,0.25806451612903225
0.0032915864,3.34914e-09,0.037461676,0.0014033772,0.0,0.9993045,52,0.5384615384615384
0.0035977485,1.6695815e-08,0.03632552,0.0013195436,0.0,0.9985953,42,0.4523809523809524
0.0036249496,2.0407456e-09,0.037449174,0.0014024407,0.0,0.9980412,41,0.6585365853658537
0.0037527902,2.327091e-09,0.038783785,0.001504182,0.0,0.99883866,40,0.75
0.003834994,1.6603245e-08,0.038675968,0.0014958305,0.0,0.9934176,32,0.5625
0.003693224,2.4458595e-08,0.03978556,0.0015828907,0.0,0.99862957,42,0.7619047619047619
0.003600181,1.0313634e-08,0.037430897,0.001401072,0.0,0.9891058,34,0.5
0.0034175506,2.6237401e-09,0.041351046,0.0017099091,0.0,0.99696517,69,0.6666666666666666
0.0025885808,2.588863e-09,0.027455648,0.00075381267,4.88935e-40,0.9927721,24,0.6666666666666666
0.0025165933,2.1027164e-09,0.034442317,0.0011862733,0.0,0.999153,83,0.3855421686746988
0.002996466,4.1111985e-09,0.032234494,0.0010390626,3e-45,0.9969216,39,0.6153846153846154
0.0032314304,1.3736607e-09,0.034333527,0.001178791,0.0,0.99844724,46,0.6521739130434783
0.003159358,2.6837732e-09,0.03825228,0.001463237,0.0,0.9971311,70,0.5285714285714286
0.0033365828,3.0006575e-09,0.035631433,0.0012695991,0.0,0.99209017,42,0.5238095238095238
0.0030906019,7.644951e-09,0.036815055,0.0013553483,0.0,0.99754256,60,0.6166666666666667
0.0030249567,1.0423963e-09,0.0366592,0.0013438968,0.0,0.99802077,70,0.6714285714285714
0.0028470145,2.978513e-09,0.03460848,0.0011977468,0.0,0.99630654,66,0.48484848484848486
0.0028960903,4.439758e-09,0.0377997,0.0014288175,0.0,0.99766666,92,0.5652173913043478
0.003225561,1.5246568e-09,0.03908205,0.0015274066,0.0,0.9994971,73,0.6438356164383562
0.0031508368,3.160618e-09,0.033492442,0.0011217437,0.0,0.9973999,35,0.9142857142857143
0.0031667664,1.2354797e-09,0.036743544,0.0013500879,6.85e-43,0.9979827,64,0.546875
0.003416515,1.5189967e-09,0.0370416,0.0013720802,6.87603e-40,0.99868673,51,0.7647058823529411
0.0037110744,1.5864416e-08,0.037965853,0.0014414061,0.0,0.9959988,35,0.4857142857142857
0.003895288,2.95949e-08,0.039907504,0.0015926089,0.0,0.9987395,34,0.6176470588235294
0.005059923,1.5123018e-08,0.04902263,0.0024032183,0.0,0.99872905,40,0.4
0.0062551466,2.7521342e-08,0.054222073,0.0029400333,0.0,0.99808824,31,0.6129032258064516
0.0059231515,7.578754e-09,0.054039054,0.0029202192,0.0,0.9953735,43,0.3953488372093023
0.0048710383,9.077599e-09,0.046978116,0.0022069435,0.0,0.9977876,35,0.7142857142857143
0.0048791887,2.8533352e-08,0.047175378,0.0022255164,3.59e-43,0.9978075,35,0.6
0.0053853653,1.7769217e-08,0.047993757,0.0023034005,1.5614005e-38,0.98970836,36,0.5833333333333334
0.004491552,8.239643e-08,0.042976163,0.0018469505,0.0,0.9955639,33,0.6666666666666666
0.0028503009,4.970544e-07,0.030929666,0.0009566442,0.0,0.987045,17,0.4117647058823529
0.0029932763,3.292962e-08,0.035292957,0.0012455927,0.0,0.99650514,59,0.4067796610169492
0.0030948427,2.5832486e-10,0.041092172,0.0016885666,0.0,0.9991383,100,0.6
0.0031551654,2.0208093e-09,0.037771128,0.0014266581,0.0,0.9983234,73,0.7671232876712328
0.003407653,3.915428e-09,0.042099807,0.0017723939,0.0,0.9983125,88,0.6704545454545454
0.003311974,1.9505977e-09,0.03962048,0.0015697826,0.0,0.9996944,77,0.6363636363636364
0.003279904,7.491663e-10,0.044420376,0.0019731699,0.0,0.99936366,120,0.7083333333333334
0.0031631696,2.8964156e-09,0.032951638,0.0010858104,0.0,0.9976501,36,0.5
0.0031859276,5.8760614e-09,0.032188676,0.0010361108,0.0,0.9965408,29,0.4827586206896552
0.0031957245,2.1263578e-08,0.038257323,0.0014636228,0.0,0.9969634,59,0.559322033898305
0.0032314803,2.8946083e-08,0.033379465,0.0011141887,0.0,0.9976687,31,0.7419354838709677
0.003227877,6.7789054e-09,0.032273963,0.0010416087,1.7414693e-38,0.9975959,20,0.8
0.003150596,1.23924e-08,0.03526176,0.0012433918,0.0,0.99712646,42,0.5238095238095238
0.003155828,3.6743404e-09,0.031870525,0.0010157304,0.0,0.99671566,25,0.8
0.0029600791,2.8962441e-09,0.037585307,0.0014126553,0.0,0.99737936,78,0.5256410256410257
0.0029853988,1.0704522e-09,0.035806067,0.0012820744,0.0,0.9989167,63,0.7301587301587301
0.002850529,1.6742197e-08,0.03194644,0.0010205751,0.0,0.99864817,40,0.575
0.0027567896,1.0694679e-08,0.035535753,0.0012627897,0.0,0.99819964,86,0.46511627906976744
0.0026208858,2.362142e-09,0.032256324,0.0010404703,0.0,0.9986091,58,0.7068965517241379
0.0028411588,8.0301504e-10,0.033505995,0.0011226516,0.0,0.9992206,52,0.6346153846153846
0.0030083277,2.1089241e-09,0.034313582,0.001177422,0.0,0.997008,45,0.7111111111111111
0.003153805,2.771001e-08,0.031889867,0.0010169636,0.0,0.99489707,23,0.5217391304347826
0.003244029,1.2482284e-08,0.034838874,0.0012137472,3e-44,0.99689263,39,0.4358974358974359
0.003194578,2.7384242e-09,0.030569103,0.00093447004,2.476e-42,0.9978413,22,0.5454545454545454
0.0029693856,1.5917279e-09,0.033042774,0.0010918248,1.28e-43,0.9979255,47,0.5957446808510638
0.0028719364,3.7725183e-09,0.031730317,0.001006813,7e-45,0.9971991,31,0.9032258064516129
0.002911678,7.241726e-09,0.034192163,0.0011691041,0.0,0.9961917,52,0.7307692307692307
0.0032923636,6.2563976e-10,0.043234427,0.0018692156,0.0,0.99923784,100,0.64
0.0033715216,6.807814e-09,0.036443353,0.0013281179,0.0,0.99733037,41,0.6585365853658537
0.0032943797,1.9604478e-08,0.03611088,0.0013039958,0.0,0.9957595,44,0.8863636363636364
0.0037445263,1.3413519e-08,0.035143804,0.001235087,0.0,0.9873157,17,0.5294117647058824
0.0043408754,2.7364806e-08,0.036067322,0.0013008518,1.180384e-39,0.9953189,19,0.5263157894736842
0.0043777646,1.5251942e-08,0.043191936,0.0018655434,0.0,0.9979074,35,0.6
0.0041330694,8.8784907e-10,0.043974344,0.001933743,0.0,0.99705267,49,0.5918367346938775
0.003746944,9.537679e-09,0.041469682,0.0017197345,3.1e-44,0.99486816,55,0.6
0.0041021565,1.5622387e-09,0.04258936,0.0018138534,0.0,0.9992063,46,0.7608695652173914
0.003968776,1.5170321e-09,0.04042992,0.0016345785,0.0,0.99743694,39,0.5641025641025641
0.0039339783,1.5129937e-09,0.04516288,0.0020396856,0.0,0.9996987,71,0.6338028169014085
0.0039888616,7.583894e-09,0.03388701,0.0011483295,1.6398041e-35,0.9972154,14,0.35714285714285715
0.0035957021,1.3860021e-08,0.035126954,0.0012339029,0.0,0.9971516,29,0.1724137931034483
0.0034343458,1.1650317e-09,0.03884858,0.001509212,1.28e-43,0.99876,55,0.8363636363636363
0.0034401424,5.7673966e-10,0.039192848,0.0015360792,0.0,0.9994208,68,0.7352941176470589
0.0033658969,4.9826765e-10,0.03819768,0.0014590628,0.0,0.99875534,57,0.7543859649122807
0.0032728359,3.278307e-10,0.045491073,0.0020694376,0.0,0.99897575,126,0.5476190476190477
0.0032525177,7.7981244e-10,0.041332614,0.001708385,0.0,0.9984663,90,0.7777777777777778
0.0034527772,1.6011916e-09,0.03880709,0.0015059903,0.0,0.9984938,53,0.6415094339622641
0.003743132,7.6247925e-10,0.04379858,0.0019183158,0.0,0.99963534,73,0.7671232876712328
0.003956982,1.4237281e-08,0.040104307,0.0016083554,4e-45,0.99771905,40,0.65
0.0041537364,3.495312e-08,0.041289236,0.0017048011,3.094e-42,0.9979303,43,0.6744186046511628
0.0041102236,1.2639036e-08,0.043310687,0.0018758157,0.0,0.9975269,47,0.6808510638297872
0.0036522336,2.176302e-09,0.03415287,0.0011664185,1.301631e-39,0.9957699,22,0.7272727272727273
0.0034125282,1.0482222e-09,0.03854793,0.0014859429,0.0,0.99693954,61,0.6229508196721312
0.0031703596,1.7101893e-09,0.04068915,0.001655607,0.0,0.9985833,89,0.5280898876404494
0.0032775952,2.5422087e-09,0.036527485,0.0013342572,0.0,0.99942935,49,0.8367346938775511
0.0040631224,9.889444e-09,0.045380518,0.0020593912,0.0,0.999671,56,0.6785714285714286
0.0042338436,9.571558e-09,0.04271351,0.0018244439,0.0,0.99584913,40,0.55
0.0038721075,8.30946e-09,0.038922545,0.0015149644,0.0,0.9965722,35,0.6857142857142857
0.0039149895,1.5513475e-08,0.042099655,0.001772381,0.0,0.99731517,48,0.6666666666666666
0.0042157928,3.8988617e-09,0.045397334,0.002060918,0.0,0.9978665,51,0.6666666666666666
0.0036444291,1.2774777e-09,0.04155184,0.0017265553,0.0,0.9972349,58,0.6379310344827587
0.0034509366,2.2803025e-08,0.037006464,0.0013694784,0.0,0.9976301,49,0.7551020408163265
0.003482702,6.1976153e-09,0.03795523,0.0014405994,6.36e-43,0.9973984,42,0.6904761904761905
0.003426788,1.1494766e-08,0.040976945,0.0016791101,0.0,0.997847,69,0.4927536231884058
0.0034101242,2.2887683e-09,0.037388843,0.0013979255,0.0,0.9977266,51,0.4117647058823529
0.003422764,4.924626e-10,0.043149084,0.0018618433,0.0,0.9992449,90,0.45555555555555555
0.0034984308,3.3731604e-09,0.04267047,0.001820769,0.0,0.9984877,76,0.4605263157894737
0.0035218587,1.1862387e-08,0.042848535,0.0018359969,0.0,0.9975682,73,0.4246575342465753
0.0030474889,3.7558674e-08,0.031722896,0.0010063421,0.0,0.99594605,30,0.6333333333333333
0.0032150995,2.965837e-09,0.03635857,0.0013219455,0.0,0.9967499,53,0.6037735849056604
0.0029673427,1.883199e-09,0.03741295,0.0013997288,0.0,0.99858284,71,0.7323943661971831
0.0028217172,3.5931391e-09,0.03493578,0.0012205086,0.0,0.9971302,63,0.8253968253968254
0.0029188676,9.15202e-10,0.035602223,0.0012675183,0.0,0.99920875,69,0.6231884057971014
0.00330244,8.731674e-09,0.034090456,0.0011621593,0.0,0.9988453,31,0.6451612903225806
0.0033793398,1.43166465e-08,0.033879075,0.0011477916,0.0,0.9972305,29,0.8275862068965517
0.0035459597,1.3288668e-08,0.036899924,0.0013616044,0.0,0.99394774,40,0.6
0.003354544,1.2704223e-08,0.033282444,0.001107721,0.0,0.9987252,22,0.7272727272727273
0.0031974101,1.0283776e-08,0.03633721,0.0013203929,0.0,0.9960819,50,0.5
0.0027643335,2.3027735e-09,0.03103702,0.0009632966,0.0,0.9975521,40,0.65
0.0028824536,8.2581453e-10,0.03780517,0.0014292308,6.92e-43,0.9983934,88,0.4318181818181818
0.0032658393,4.0994433e-10,0.040869772,0.0016703382,0.0,0.99957377,89,0.651685393258427
0.0034122786,4.6491673e-09,0.03780259,0.0014290356,0.0,0.9984782,58,0.7586206896551724
0.0031529246,2.7924651e-10,0.034911092,0.0012187843,0.0,0.9989739,46,0.6304347826086957
0.0029813778,2.8135254e-09,0.035571486,0.0012653306,0.0,0.99855906,63,0.6507936507936508
0.0031886732,2.3667261e-09,0.03780419,0.0014291567,0.0,0.99607235,64,0.796875
0.0032911487,1.9857058e-09,0.03813195,0.0014540454,0.0,0.9991892,58,0.5689655172413793
0.0032035068,6.664701e-09,0.03587677,0.0012871426,2.2866e-41,0.9972629,49,0.7142857142857143
0.0032580579,2.1879725e-09,0.036236357,0.0013130734,0.0,0.99838775,48,0.5833333333333334
0.0037568503,5.0192837e-09,0.04147563,0.001720228,2.26e-43,0.99600965,57,0.5789473684210527
0.0035483507,1.4397746e-08,0.034527514,0.0011921494,6.6708753e-37,0.99310166,27,0.6666666666666666
0.0034370315,2.7882858e-09,0.039179217,0.001535011,0.0,0.9978784,60,0.6166666666666667
0.0035104745,4.3144035e-09,0.043840583,0.0019219967,0.0,0.9991168,89,0.6741573033707865
0.0035254431,3.0913618e-09,0.035840377,0.0012845327,3.1e-44,0.9974204,38,0.7105263157894737
0.0036911392,5.2531512e-09,0.041538354,0.0017254348,0.0,0.9973376,64,0.59375
0.0035576643,8.41972e-09,0.040408526,0.0016328489,0.0,0.9983258,59,0.3559322033898305
0.0032281133,1.7011704e-08,0.03344902,0.0011188369,0.0,0.9903565,36,0.4166666666666667
0.002957632,1.2374278e-09,0.033153135,0.0010991304,7.5e-43,0.99838144,49,0.6938775510204082
0.0028873044,9.919674e-10,0.03565453,0.0012712455,2.144749e-39,0.99872106,74,0.7702702702702703
0.0030788996,2.6869642e-09,0.03271894,0.0010705292,2.122e-42,0.9954788,43,0.627906976744186
0.0029658596,3.0510883e-08,0.032411393,0.0010504983,1.4349329e-38,0.9968369,36,0.7222222222222222
0.0031549504,1.1418918e-08,0.03375925,0.0011396871,0.0,0.99681604,39,0.7435897435897436
0.00304206,7.99575e-09,0.035281662,0.0012447956,9.9496e-41,0.99324274,59,0.6610169491525424
0.0029509761,8.564226e-09,0.029695224,0.00088180637,0.0,0.9979346,30,0.6
0.0030366937,2.530605e-09,0.03336499,0.0011132226,7.79759e-36,0.9987638,45,0.8444444444444444
0.0032442592,9.723349e-10,0.041147377,0.0016931067,0.0,0.99972105,83,0.6746987951807228
0.0033174255,1.8053687e-08,0.038599234,0.0014899009,0.0,0.9980474,58,0.6206896551724138
0.0032723672,1.4024415e-08,0.03608761,0.0013023156,0.0,0.99772286,46,0.5434782608695652
0.0026481845,1.2151249e-08,0.02944771,0.0008671676,1.44377e-40,0.995272,36,0.75
0.002471036,1.8870113e-08,0.027309747,0.0007458223,0.0,0.9970642,29,0.5517241379310345
0.0028696856,3.761712e-09,0.032789774,0.0010751693,0.0,0.99806595,52,0.5192307692307693
0.002941278,1.0827878e-08,0.034218606,0.0011709129,0.0,0.9976896,50,0.7
0.0028916365,1.3136553e-08,0.030992959,0.00096056354,0.0,0.9952345,36,0.4166666666666667
0.00301175,2.4151868e-08,0.033051666,0.0010924126,0.0,0.9984377,34,0.47058823529411764
0.0033963327,2.8811542e-10,0.038529366,0.001484512,0.0,0.9990068,54,0.6851851851851852
0.003175167,3.3127792e-09,0.03610581,0.0013036296,0.0,0.99829966,47,0.7021276595744681
