,index,mean_score,median_score,std_score,var_score,min_score,max_score,valid_count,transform_inlier_ratio
526,526,0.0042655882,2.764698e-10,0.055224366,0.0030497308,0.0,0.99961627,122,0.48360655737704916
527,527,0.004256808,2.556492e-09,0.049290456,0.002429549,0.0,0.99875474,76,0.34210526315789475
528,528,0.0043457556,8.615893e-09,0.03853302,0.0014847936,0.0,0.9962728,25,0.52
529,529,0.004711111,1.2296124e-09,0.05275013,0.0027825763,0.0,0.99854535,74,0.33783783783783783
530,530,0.0048743133,3.0783527e-09,0.046052035,0.00212079,0.0,0.9988624,41,0.6341463414634146
531,531,0.0047427015,1.6392676e-09,0.052433807,0.002749304,0.0,0.9996558,69,0.4492753623188406
532,532,0.004781948,3.0229028e-09,0.04959337,0.0024595025,0.0,0.9985667,58,0.6551724137931034
533,533,0.005043829,3.6733734e-09,0.04762845,0.0022684692,0.0,0.9985538,37,0.40540540540540543
534,534,0.005617559,6.909961e-09,0.052991606,0.0028081103,0.0,0.9993789,47,0.574468085106383
535,535,0.0057375845,3.604324e-09,0.056201406,0.003158598,0.0,0.9973367,50,0.52
536,536,0.0052416394,5.200205e-09,0.047203604,0.0022281804,0.0,0.9985043,35,0.6285714285714286
537,537,0.005310183,7.732412e-09,0.053330373,0.0028441288,0.0,0.9993932,53,0.6226415094339622
538,538,0.005662318,2.1945237e-08,0.054376524,0.0029568064,0.0,0.9954898,49,0.6122448979591837
539,539,0.0057761963,2.645069e-09,0.055221405,0.0030494037,1.5152e-41,0.998921,47,0.7021276595744681
540,540,0.005554095,1.0633498e-08,0.054133292,0.0029304132,0.0,0.9987447,58,0.46551724137931033
541,541,0.004065939,3.244348e-07,0.034342982,0.0011794405,0.0,0.9738028,11,0.18181818181818182
542,542,0.004854453,9.928841e-09,0.046204854,0.0021348884,0.0,0.99626756,36,0.25
543,543,0.005459843,1.0319242e-08,0.051823158,0.0026856395,0.0,0.9977556,42,0.5
544,544,0.0056914287,1.5039393e-09,0.058957998,0.0034760453,0.0,0.99915785,74,0.527027027027027
545,545,0.005703289,1.1343462e-08,0.050796773,0.002580312,0.0,0.9985581,30,0.36666666666666664
546,546,0.0038793776,6.602042e-07,0.037737634,0.0014241291,0.0,0.9729293,19,0.15789473684210525
547,547,0.0045479923,7.302047e-09,0.04207534,0.0017703342,1.5158189e-35,0.9975773,33,0.45454545454545453
548,548,0.004711731,1.9607422e-09,0.053692628,0.002882898,0.0,0.9992493,76,0.6447368421052632
549,549,0.0050104507,4.7228044e-09,0.05316901,0.0028269433,0.0,0.99929214,61,0.5409836065573771
550,550,0.005197912,3.1233465e-09,0.052988306,0.0028077606,0.0,0.999398,60,0.7333333333333333
551,551,0.005197491,1.9310078e-09,0.05333283,0.002844391,0.0,0.99691147,65,0.6153846153846154
552,552,0.005139944,6.465646e-09,0.04764994,0.0022705167,5.411434e-39,0.99329734,36,0.6944444444444444
553,553,0.0056693046,7.648999e-09,0.057953175,0.0033585704,0.0,0.9962082,65,0.6461538461538462
554,554,0.005091226,2.7360771e-09,0.055487704,0.0030788851,0.0,0.9962728,76,0.6578947368421053
555,555,0.0051657115,2.9355531e-09,0.055351987,0.0030638424,0.0,0.9990059,70,0.6285714285714286
556,556,0.0050315005,1.0105388e-09,0.05495413,0.0030199564,0.0,0.99895096,68,0.47058823529411764
557,557,0.005020024,7.023524e-10,0.05738662,0.0032932244,0.0,0.99906063,91,0.4175824175824176
558,558,0.004879878,1.4904877e-09,0.051114652,0.0026127077,0.0,0.99940604,61,0.4098360655737705
559,559,0.0047237608,2.678188e-09,0.047957655,0.0022999367,0.0,0.9996767,52,0.4807692307692308
560,560,0.004648554,1.6512384e-08,0.04977621,0.0024776713,0.0,0.99915874,62,0.6774193548387096
561,561,0.0049476577,7.318513e-09,0.049299024,0.0024303936,1.103e-42,0.9987615,53,0.4339622641509434
562,562,0.0051511577,4.827103e-09,0.050474726,0.0025476979,0.0,0.99840486,44,0.4090909090909091
563,563,0.0055035874,2.2367479e-08,0.05218293,0.0027230585,0.0,0.99843615,51,0.47058823529411764
564,564,0.005458645,5.4972915e-09,0.051021248,0.0026031677,0.0,0.99879766,45,0.6222222222222222
565,565,0.0048887488,1.6100216e-08,0.045620706,0.002081249,0.0,0.9968412,39,0.48717948717948717
566,566,0.004612549,7.6953715e-09,0.047643427,0.0022698962,0.0,0.99329776,53,0.5283018867924528
567,567,0.004399845,4.8617443e-09,0.045696665,0.0020881852,0.0,0.99724054,60,0.7333333333333333
568,568,0.0044045947,4.6178155e-09,0.05016802,0.00251683,0.0,0.99712116,78,0.5
569,569,0.004246247,3.5328305e-09,0.040615976,0.0016496576,0.0,0.99739224,44,0.45454545454545453
570,570,0.004070325,2.6121905e-09,0.043899372,0.001927155,0.0,0.9990225,55,0.4909090909090909
571,571,0.00421653,3.615254e-09,0.0499924,0.0024992402,0.0,0.9979237,90,0.8333333333333334
572,572,0.0041828137,4.896443e-09,0.042213988,0.0017820207,0.0,0.9965978,49,0.46938775510204084
573,573,0.0038462502,8.023213e-10,0.041874204,0.0017534489,0.0,0.993363,55,0.41818181818181815
574,574,0.0037519163,2.7855298e-09,0.047201518,0.0022279834,0.0,0.9984053,97,0.6288659793814433
575,575,0.0037454676,2.2260256e-09,0.04618849,0.0021333764,0.0,0.998571,99,0.3939393939393939
576,576,0.0034723945,1.6426118e-09,0.044180654,0.0019519302,0.0,0.9989753,97,0.38144329896907214
577,577,0.003511392,1.5104031e-09,0.04282819,0.001834254,0.0,0.9995123,84,0.47619047619047616
578,578,0.0038456493,1.1224952e-09,0.048676,0.0023693528,0.0,0.9985981,105,0.5428571428571428
579,579,0.003827914,7.3150896e-10,0.04901633,0.0024026006,0.0,0.9966682,118,0.4067796610169492
580,580,0.0037708576,5.3630567e-09,0.04328076,0.0018732243,0.0,0.9989167,68,0.6911764705882353
581,581,0.0037438327,2.0656834e-09,0.044655725,0.001994134,0.0,0.9966259,86,0.8023255813953488
582,582,0.0035273698,4.222575e-09,0.046264503,0.0021404042,0.0,0.99700046,116,0.4482758620689655
583,583,0.0037111943,1.1411031e-09,0.042485677,0.0018050328,0.0,0.99899155,82,0.4146341463414634
584,584,0.0038939775,8.9673896e-10,0.047725417,0.0022777154,0.0,0.9995304,98,0.7142857142857143
585,585,0.0036825563,1.0089464e-09,0.048226353,0.0023257812,0.0,0.99764675,118,0.423728813559322
586,586,0.0038314343,8.9124663e-10,0.04182026,0.0017489344,0.0,0.9993078,66,0.30303030303030304
587,587,0.004063465,1.1306045e-09,0.04670729,0.0021815712,0.0,0.9991045,73,0.5616438356164384
588,588,0.004128648,5.493085e-10,0.05009058,0.0025090661,0.0,0.99914104,97,0.422680412371134
589,589,0.004079363,5.0866533e-10,0.04619716,0.0021341776,0.0,0.99823344,71,0.647887323943662
590,590,0.004446515,4.823461e-10,0.04711034,0.0022193843,1e-45,0.99918306,61,0.639344262295082
591,591,0.004766058,1.5739192e-09,0.053074036,0.0028168533,0.0,0.9955723,77,0.37662337662337664
592,592,0.0051234905,3.8160266e-09,0.05418468,0.0029359795,0.0,0.99618495,65,0.5076923076923077
593,593,0.005113329,7.409616e-09,0.045244053,0.0020470244,0.0,0.9994003,30,0.5333333333333333
594,594,0.0058570667,1.951739e-09,0.054288987,0.0029472942,5.1212194e-37,0.9983086,40,0.4
595,595,0.0056718155,3.959731e-09,0.05297942,0.002806819,2.50226e-40,0.99596226,40,0.475
596,596,0.005483651,5.9804944e-10,0.056887593,0.0032361983,0.0,0.99917877,66,0.3939393939393939
597,597,0.0056169373,4.7195083e-09,0.054507703,0.0029710897,0.0,0.9984748,58,0.3275862068965517
598,598,0.0056554154,5.9698952e-09,0.056839887,0.0032307727,0.0,0.9977066,61,0.6065573770491803
599,599,0.0055125467,6.206788e-09,0.05019284,0.0025193212,0.0,0.99788034,41,0.5853658536585366
600,600,0.0056851716,2.1621975e-09,0.053230796,0.0028335175,0.0,0.998095,48,0.6458333333333334
601,601,0.005200676,9.2118446e-10,0.055979483,0.0031337023,0.0,0.99938035,70,0.37142857142857144
602,602,0.005356439,3.4844967e-09,0.057489477,0.0033050398,0.0,0.9998904,70,0.35714285714285715
603,603,0.005757306,1.3551037e-09,0.059544373,0.0035455325,0.0,0.99847,66,0.5909090909090909
604,604,0.0056561804,4.714951e-09,0.05425773,0.0029439009,0.0,0.99889916,54,0.6111111111111112
605,605,0.0058060423,1.0727219e-09,0.060432587,0.0036520974,0.0,0.9979217,76,0.47368421052631576
606,606,0.005654487,7.934616e-09,0.05760615,0.0033184683,0.0,0.99841344,62,0.41935483870967744
607,607,0.0053199027,9.4464525e-09,0.048055537,0.0023093345,1.8955e-41,0.9984386,25,0.44
608,608,0.005909977,1.0376922e-08,0.057196442,0.003271433,0.0,0.9959442,47,0.3617021276595745
609,609,0.005546179,7.665218e-09,0.04843487,0.0023459364,0.0,0.99652946,27,0.48148148148148145
610,610,0.0052476283,7.8102165e-09,0.043275684,0.0018727848,3.92407e-40,0.99714696,18,0.4444444444444444
611,611,0.005755283,3.2418527e-08,0.05232651,0.0027380637,0.0,0.9979112,41,0.3902439024390244
612,612,0.005893564,7.848355e-09,0.050882503,0.0025890293,3.795e-42,0.99643445,34,0.4117647058823529
613,613,0.0057125026,1.2455361e-08,0.05122531,0.0026240323,0.0,0.99173266,37,0.43243243243243246
614,614,0.0058926204,2.8619236e-09,0.0507863,0.0025792483,2.2e-44,0.9971764,29,0.4827586206896552
615,615,0.006062925,6.107925e-09,0.049911115,0.0024911196,5.38099e-40,0.9983377,26,0.46153846153846156
616,616,0.0048400834,5.8287797e-10,0.054200813,0.0029377283,0.0,0.99849147,64,0.765625
617,617,0.0046530534,6.7152783e-10,0.04945907,0.0024461998,0.0,0.9995657,63,0.5873015873015873
618,618,0.004379219,3.481411e-09,0.044322364,0.001964472,0.0,0.99590325,49,0.6122448979591837
619,619,0.0042216997,2.0550437e-09,0.043409966,0.0018844253,0.0,0.9977499,54,0.6296296296296297
620,620,0.00428422,2.7315408e-09,0.045139853,0.0020376062,0.0,0.9985219,52,0.75
621,621,0.004400009,3.730004e-09,0.044893306,0.0020154088,0.0,0.99868095,48,0.6041666666666666
622,622,0.0044600926,4.630609e-09,0.048076104,0.002311312,0.0,0.9966064,66,0.7424242424242424
623,623,0.00443083,3.1255178e-09,0.048732653,0.0023748714,0.0,0.99873716,66,0.4090909090909091
624,624,0.0044259564,4.061303e-09,0.050141122,0.002514132,0.0,0.99807304,70,0.45714285714285713
625,625,0.004522333,3.3613463e-09,0.047234137,0.0022310638,0.0,0.999074,54,0.6481481481481481
626,626,0.004857758,5.202835e-09,0.045368794,0.0020583277,2.1e-44,0.99728614,40,0.65
627,627,0.004534632,2.2184043e-08,0.04455258,0.0019849325,0.0,0.9986614,39,0.6666666666666666
628,628,0.0045655128,2.3388829e-09,0.04555042,0.002074841,0.0,0.9981159,47,0.5531914893617021
629,629,0.0045972536,8.875629e-09,0.050288588,0.002528942,0.0,0.9967784,69,0.5217391304347826
630,630,0.0048556854,2.9768263e-09,0.0440911,0.0019440252,0.0,0.99750113,29,0.6896551724137931
631,631,0.0048212986,3.0624136e-08,0.0413634,0.0017109307,6.903872e-39,0.9945641,30,0.3
632,632,0.0037719477,1.945119e-06,0.036630567,0.0013417986,0.0,0.9768989,23,0.13043478260869565
633,633,0.00507715,1.7515454e-09,0.052794777,0.0027872885,0.0,0.9993737,61,0.21311475409836064
634,634,0.0051636253,3.506679e-09,0.05300176,0.0028091867,0.0,0.99843,58,0.6896551724137931
635,635,0.0053731785,3.387631e-09,0.0568822,0.0032355846,0.0,0.9990954,69,0.463768115942029
636,636,0.004092313,1.6314129e-06,0.036412213,0.0013258492,0.0,0.98831755,14,0.14285714285714285
637,637,0.004822488,1.9825872e-08,0.047721248,0.0022773175,0.0,0.998891,41,0.3170731707317073
638,638,0.004667528,6.7041865e-09,0.049587544,0.0024589244,0.0,0.9988544,58,0.603448275862069
639,639,0.00480526,6.5085954e-09,0.05373286,0.0028872204,0.0,0.99828064,87,0.28735632183908044
640,640,0.004962734,3.6880046e-09,0.05407486,0.0029240905,0.0,0.99745166,73,0.2876712328767123
641,641,0.0050542126,6.2948233e-09,0.04871255,0.0023729126,8.7777e-41,0.99893004,46,0.43478260869565216
642,642,0.005183909,5.4928107e-09,0.053823292,0.0028969469,0.0,0.9973984,61,0.7213114754098361
643,643,0.0053122453,7.51888e-09,0.051260803,0.00262767,0.0,0.99885625,46,0.5652173913043478
644,644,0.005660159,4.3632715e-09,0.05708449,0.0032586388,0.0,0.99836344,58,0.43103448275862066
645,645,0.005368562,3.2556876e-08,0.051524047,0.0026547275,5.1003755e-38,0.9947586,38,0.18421052631578946
646,646,0.005140617,5.07711e-08,0.045261264,0.002048582,1.9e-43,0.99740607,21,0.23809523809523808
647,647,0.005600216,2.3757671e-09,0.05752391,0.0033090003,0.0,0.9992449,61,0.4098360655737705
648,648,0.0056926953,2.9388126e-08,0.054426964,0.0029622943,0.0,0.99942034,45,0.5777777777777777
649,649,0.005468657,6.77268e-09,0.057140686,0.003265058,0.0,0.99611986,62,0.5161290322580645
650,650,0.0054308004,7.2807134e-09,0.052861027,0.002794288,0.0,0.9972671,47,0.7021276595744681
651,651,0.005290596,9.470336e-09,0.047318872,0.0022390757,0.0,0.9971664,38,0.6052631578947368
652,652,0.005192057,2.233218e-08,0.048533343,0.0023554855,0.0,0.9989682,42,0.7380952380952381
653,653,0.005021878,1.0985195e-08,0.04714754,0.0022228903,0.0,0.9975259,36,0.6944444444444444
654,654,0.005368771,1.7867938e-09,0.057793602,0.0033401004,0.0,0.9973009,67,0.43283582089552236
655,655,0.005867183,2.3324058e-09,0.05895176,0.00347531,0.0,0.99876857,59,0.559322033898305
656,656,0.0053830524,1.2465564e-07,0.046301667,0.0021438443,0.0,0.9893861,24,0.4583333333333333
657,657,0.0062936386,2.5101077e-09,0.05562862,0.0030945432,0.0,0.99813014,36,0.4722222222222222
658,658,0.0066847806,1.5695445e-08,0.05299964,0.002808962,3.2e-44,0.9991068,24,0.5416666666666666
659,659,0.0068493057,3.852108e-09,0.065414935,0.0042791134,3e-45,0.99882144,53,0.660377358490566
660,660,0.0072117033,5.4851563e-09,0.06435623,0.004141724,0.0,0.9982491,43,0.7906976744186046
661,661,0.0060325684,1.6640221e-09,0.06059195,0.0036713846,0.0,0.99560034,51,0.7450980392156863
662,662,0.0055141114,1.8467492e-08,0.046506505,0.0021628551,0.0,0.9968555,26,0.4230769230769231
663,663,0.0057603354,1.8480566e-08,0.057503182,0.0033066159,0.0,0.9990897,53,0.5471698113207547
664,664,0.0065058866,4.401697e-09,0.05089908,0.0025907166,0.0,0.99704266,24,0.5416666666666666
665,665,0.006964474,4.372966e-09,0.064424224,0.0041504805,1.5e-44,0.99852765,47,0.425531914893617
666,666,0.0068468964,1.7246172e-08,0.057040226,0.0032535873,3.2996e-41,0.99553967,36,0.6944444444444444
667,667,0.00597016,3.7383945e-09,0.06170749,0.003807814,3e-45,0.99748117,66,0.5151515151515151
668,668,0.0058605014,7.409716e-08,0.052026976,0.0027068064,2.056e-42,0.99740267,34,0.5882352941176471
669,669,0.0069593447,1.0270417e-08,0.06528516,0.0042621526,0.0,0.9993045,53,0.37735849056603776
670,670,0.006930493,2.5610499e-08,0.05999977,0.0035999725,0.0,0.99842095,37,0.4594594594594595
671,671,0.0059146523,6.0782845e-08,0.049226128,0.0024232115,5.8e-43,0.9944674,25,0.56
672,672,0.005939694,3.3331705e-08,0.050617345,0.0025621157,3.5728616e-34,0.9931822,25,0.56
673,673,0.0063603283,1.197934e-08,0.052949186,0.0028036165,0.0,0.9982811,24,0.6666666666666666
674,674,0.005850001,1.0818853e-07,0.05301807,0.0028109157,0.0,0.99291503,34,0.4117647058823529
675,675,0.0057559977,4.76264e-08,0.057231072,0.0032753958,0.0,0.9975816,53,0.5849056603773585
676,676,0.0061493153,2.7290035e-08,0.057099417,0.0032603433,0.0,0.9987125,45,0.4444444444444444
677,677,0.006588504,3.7176758e-08,0.055852275,0.0031194766,0.0,0.9985433,34,0.6470588235294118
678,678,0.0062919892,5.2101658e-08,0.056347914,0.0031750875,0.0,0.99582535,30,0.3
679,679,0.006561438,8.293915e-08,0.050933532,0.0025942249,0.0,0.983611,16,0.3125
680,680,0.007094448,4.40101e-08,0.058355473,0.0034053612,0.0,0.99863625,32,0.3125
681,681,0.007076529,6.425672e-09,0.06660799,0.0044366242,0.0,0.9995476,52,0.5961538461538461
682,682,0.0066418047,1.7579454e-08,0.052842867,0.0027923684,0.0,0.9932143,27,0.4444444444444444
683,683,0.0068191392,7.856746e-08,0.0585141,0.0034238999,1.4e-44,0.9970247,39,0.6410256410256411
684,684,0.0062469505,6.132545e-08,0.05339149,0.0028506513,0.0,0.994806,30,0.5
685,685,0.0057978895,3.125198e-08,0.051249515,0.0026265127,0.0,0.9984491,37,0.43243243243243246
686,686,0.0055407383,8.4101375e-09,0.06143057,0.0037737149,0.0,0.9993694,83,0.6746987951807228
687,687,0.0045831176,8.24116e-08,0.041810285,0.0017480998,0.0,0.99534076,25,0.28
688,688,0.004250286,1.0687894e-07,0.037905578,0.0014368328,0.0,0.9810076,14,0.2857142857142857
689,689,0.0046501323,3.8253036e-09,0.046343733,0.0021477416,0.0,0.99667346,47,0.2127659574468085
690,690,0.0046122563,1.3186408e-08,0.0500033,0.00250033,0.0,0.99848527,66,0.4090909090909091
691,691,0.0045088544,2.210828e-08,0.04539719,0.0020609049,0.0,0.99766433,47,0.44680851063829785
692,692,0.004545856,5.009282e-10,0.052642204,0.0027712018,0.0,0.9995371,92,0.3695652173913043
693,693,0.004532432,1.9390458e-09,0.0507656,0.0025771463,0.0,0.998114,75,0.6
694,694,0.004495853,9.1793184e-10,0.054927215,0.003016999,0.0,0.9984486,105,0.7714285714285715
695,695,0.004346619,1.3411747e-09,0.050614342,0.0025618116,0.0,0.9981792,88,0.5113636363636364
696,696,0.0042042956,3.671178e-09,0.0445757,0.001986993,0.0,0.9968507,54,0.35185185185185186
697,697,0.004301289,3.2868988e-09,0.046258654,0.002139863,0.0,0.99755585,64,0.453125
698,698,0.0043197963,9.942177e-10,0.05120152,0.0026215955,0.0,0.99929166,85,0.29411764705882354
699,699,0.004324615,4.337362e-09,0.04729847,0.002237145,0.0,0.9980149,68,0.4264705882352941
700,700,0.004253554,6.2824834e-10,0.050525878,0.0025528644,0.0,0.9995462,93,0.5161290322580645
701,701,0.003869239,1.1576202e-09,0.05050393,0.002550647,0.0,0.99878335,116,0.25
702,702,0.003728397,8.169684e-10,0.046100255,0.0021252334,0.0,0.99802923,91,0.32967032967032966
703,703,0.0041377065,3.1425856e-10,0.040916268,0.0016741409,3.46443e-40,0.99820966,41,0.36585365853658536
704,704,0.004056379,2.0507886e-10,0.04492492,0.0020182482,0.0,0.9985124,68,0.45588235294117646
705,705,0.0040536136,2.0634232e-09,0.038823582,0.0015072705,0.0,0.9948885,33,0.6666666666666666
706,706,0.0047427737,5.426494e-09,0.04979563,0.002479605,0.0,0.99770814,68,0.3088235294117647
707,707,0.0048849275,7.062644e-10,0.055422314,0.003071633,1.06e-42,0.9983472,82,0.5975609756097561
708,708,0.0049189106,3.8740122e-10,0.056433074,0.003184692,0.0,0.99950755,90,0.45555555555555555
709,709,0.0050551873,5.709241e-10,0.059343465,0.0035216468,0.0,0.99949604,95,0.43157894736842106
710,710,0.0056572123,3.0068004e-10,0.053405352,0.0028521316,1.727725e-39,0.9977347,50,0.58
711,711,0.0048602046,6.316642e-09,0.045712225,0.0020896075,2.53496e-40,0.9926585,38,0.5263157894736842
712,712,0.004854306,9.905352e-10,0.046818778,0.0021919978,0.0,0.99785656,43,0.3953488372093023
713,713,0.004996953,6.638916e-10,0.053187918,0.0028289547,0.0,0.999569,72,0.6527777777777778
714,714,0.0051343828,7.871367e-09,0.045749884,0.0020930518,1.8238e-41,0.99695337,35,0.5714285714285714
715,715,0.0054952763,1.5220776e-08,0.045352444,0.0020568443,1e-45,0.9886843,24,0.4583333333333333
716,716,0.006048328,5.4553395e-10,0.056509234,0.0031932937,0.0,0.99926734,50,0.36
717,717,0.0057856063,4.2335477e-09,0.06274722,0.0039372137,0.0,0.99783754,84,0.3333333333333333
718,718,0.0054950016,8.416414e-09,0.046758145,0.002186324,0.0,0.99894434,23,0.6956521739130435
719,719,0.005845966,6.8155986e-10,0.061530862,0.0037860468,0.0,0.99801123,67,0.3283582089552239
720,720,0.006040804,1.4646977e-10,0.06477438,0.00419572,0.0,0.9995553,85,0.611764705882353
721,721,0.0058325636,3.929193e-09,0.051412415,0.0026432364,0.0,0.99942034,34,0.47058823529411764
722,722,0.0061483462,1.416779e-09,0.05286771,0.0027949947,0.0,0.99811065,29,0.4827586206896552
723,723,0.006219689,1.1158514e-09,0.051246244,0.0026261776,4.9478e-41,0.9979232,31,0.7096774193548387
724,724,0.00600371,3.980769e-09,0.057502385,0.0033065244,0.0,0.9987863,51,0.49019607843137253
725,725,0.0057417764,3.875507e-09,0.05651118,0.0031935135,0.0,0.99781984,55,0.6545454545454545
726,726,0.0050591063,1.3465071e-08,0.043984115,0.0019346023,2.4e-43,0.9950223,26,0.7307692307692307
727,727,0.004958832,8.599378e-10,0.055264443,0.0030541588,0.0,0.99886763,82,0.7439024390243902
728,728,0.004891507,9.2038943e-10,0.053781323,0.0028924309,0.0,0.999072,74,0.3108108108108108
729,729,0.004562273,2.2614344e-09,0.051823124,0.002685636,0.0,0.99795455,77,0.33766233766233766
730,730,0.0031816666,5.278461e-07,0.030535351,0.00093240774,0.0,0.98299396,13,0.23076923076923078
731,731,0.0030772,4.555402e-07,0.035941225,0.0012917715,0.0,0.99282706,45,0.3111111111111111
732,732,0.0039096456,1.1593824e-09,0.047562405,0.0022621825,0.0,0.99721295,92,0.5
733,733,0.0039610867,3.487419e-09,0.048351154,0.002337834,2.5747e-41,0.9968668,92,0.6195652173913043
734,734,0.004075033,7.0089348e-09,0.046358373,0.0021490988,0.0,0.9989053,68,0.6176470588235294
735,735,0.0036607517,4.2476668e-08,0.038429756,0.0014768462,0.0,0.9955107,40,0.475
736,736,0.0038221634,2.526255e-09,0.04343824,0.0018868808,0.0,0.99903584,69,0.2753623188405797
737,737,0.0037658208,9.468127e-10,0.04129285,0.0017050995,0.0,0.999224,61,0.5081967213114754
738,738,0.0037155962,5.312867e-10,0.049214564,0.0024220734,0.0,0.99865615,123,0.6422764227642277
739,739,0.0037247378,1.1353775e-10,0.05058006,0.0025583422,0.0,0.99870956,136,0.6911764705882353
740,740,0.0037163375,3.1558994e-10,0.048930682,0.0023942117,0.0,0.9993508,110,0.43636363636363634
741,741,0.003734402,2.1081297e-09,0.04665808,0.0021769763,0.0,0.99972486,93,0.3118279569892473
742,742,0.0037392566,2.3407305e-09,0.038565144,0.0014872702,1e-45,0.9982986,44,0.5909090909090909
743,743,0.003839048,2.9733574e-10,0.05125402,0.0026269744,0.0,0.9997535,122,0.39344262295081966
744,744,0.0040864074,5.0686777e-10,0.047222026,0.0022299197,0.0,0.9981715,85,0.3176470588235294
745,745,0.0041371253,1.0801151e-09,0.04438952,0.0019704294,0.0,0.9977624,56,0.44642857142857145
746,746,0.004338095,2.352244e-09,0.04841635,0.0023441429,0.0,0.9997315,68,0.6617647058823529
747,747,0.0044065043,5.7337024e-09,0.04404508,0.0019399689,0.0,0.9981749,43,0.46511627906976744
748,748,0.0047554765,1.3054944e-09,0.047779214,0.0022828532,0.0,0.999264,47,0.574468085106383
749,749,0.004616464,6.6366668e-09,0.048914053,0.0023925845,1e-45,0.99601734,59,0.576271186440678
750,750,0.0037521252,2.1707845e-07,0.033514924,0.0011232501,0.0,0.9827409,16,0.1875
751,751,0.0040648165,4.06735e-09,0.045612536,0.0020805034,0.0,0.99925786,72,0.25
752,752,0.0041400497,5.7836758e-09,0.040980767,0.0016794233,7.8e-44,0.99638075,45,0.6222222222222222
753,753,0.004644638,8.2929896e-10,0.05478457,0.0030013493,0.0,0.9987558,95,0.5368421052631579
754,754,0.0046241097,1.330357e-09,0.05204462,0.0027086425,0.0,0.99864477,79,0.5569620253164557
755,755,0.004151977,8.552337e-10,0.048095822,0.002313208,0.0,0.9977018,82,0.573170731707317
756,756,0.00422699,6.2076353e-09,0.04620989,0.002135354,0.0,0.9947059,63,0.3968253968253968
757,757,0.0050147087,1.6011965e-09,0.058052104,0.0033700466,0.0,0.9974222,90,0.35555555555555557
758,758,0.005270671,1.0090854e-08,0.047187332,0.0022266442,0.0,0.99755645,40,0.475
759,759,0.005568353,2.2174618e-09,0.054864317,0.0030100935,2.776e-42,0.997076,52,0.5384615384615384
760,760,0.0067620743,3.502987e-08,0.056139074,0.0031515956,6.71812e-37,0.99152124,33,0.45454545454545453
761,761,0.006909124,6.6243516e-08,0.061872844,0.0038282487,0.0,0.99900436,41,0.6097560975609756
762,762,0.0073892074,3.3804813e-08,0.06180026,0.0038192722,0.0,0.99793273,34,0.7352941176470589
763,763,0.0071583902,2.579031e-08,0.062448695,0.0038998397,0.0,0.9984443,41,0.5121951219512195
764,764,0.0066547305,1.4508204e-08,0.05958754,0.0035506748,0.0,0.9986315,41,0.4146341463414634
765,765,0.006929859,6.094063e-09,0.062208813,0.0038699363,0.0,0.99990606,38,0.5263157894736842
766,766,0.00790353,7.9918765e-09,0.06620745,0.0043834266,0.0,0.9979745,34,0.38235294117647056
767,767,0.008251612,1.684725e-08,0.058604784,0.003434521,1.4e-42,0.9987143,18,0.6666666666666666
768,768,0.00812569,3.5894935e-08,0.065101616,0.004238221,1.35e-43,0.9954186,29,0.41379310344827586
769,769,0.008335278,1.2264778e-07,0.060950167,0.0037149228,8.4e-44,0.9966497,20,0.5
770,770,0.009246302,2.465616e-07,0.07105926,0.0050494177,0.0,0.99204147,26,0.5
771,771,0.011540091,1.0577591e-07,0.077938475,0.006074406,4.5792e-41,0.9866197,21,0.6666666666666666
772,772,0.011273542,2.3313095e-07,0.06903341,0.004765611,0.0,0.99802834,13,0.3076923076923077
773,773,0.011693823,8.4377916e-08,0.06154134,0.0037873369,1.14e-43,0.99710226,2,1.0
774,774,0.007721678,3.0044947e-07,0.050868813,0.0025876362,3.7682e-41,0.98269355,6,0.3333333333333333
775,775,0.006988948,1.8081104e-07,0.054223545,0.0029401928,0.0,0.99610376,15,0.4
776,776,0.007833997,5.0802225e-09,0.0546793,0.0029898258,4.3703153e-36,0.99468404,16,0.375
777,777,0.007201353,5.3541612e-08,0.056364782,0.0031769888,0.0,0.99117756,20,0.55
778,778,0.0070472686,1.5199937e-09,0.058214985,0.0033889846,0.0,0.9990206,32,0.6875
779,779,0.006585759,1.8370653e-08,0.05918136,0.0035024334,0.0,0.9997945,43,0.6511627906976745
780,780,0.005869914,4.4730882e-08,0.053715624,0.0028853682,0.0,0.99696,38,0.5526315789473685
781,781,0.0055192905,8.998977e-08,0.04761332,0.0022670282,0.0,0.9994985,21,0.47619047619047616
782,782,0.004985039,1.447855e-07,0.043503154,0.0018925244,0.0,0.99370176,22,0.45454545454545453
783,783,0.005610527,1.6890366e-08,0.051405005,0.0026424744,0.0,0.99856335,37,0.4864864864864865
784,784,0.006423673,4.1278398e-08,0.05470053,0.0029921483,2.8e-44,0.99839485,25,0.84
785,785,0.0060560987,6.957041e-08,0.0480327,0.0023071403,0.0,0.995037,12,0.4166666666666667
786,786,0.0060298764,1.6621263e-07,0.04684059,0.0021940407,0.0,0.997887,18,0.5
787,787,0.005392337,3.9720004e-07,0.042038634,0.0017672466,0.0,0.99557525,13,0.46153846153846156
788,788,0.0035932295,2.7436927e-06,0.031236256,0.00097570365,0.0,0.974857,8,0.25
789,789,0.0034766211,8.1627957e-07,0.03072957,0.00094430643,0.0,0.9814573,10,0.3
